S1,S2,S3,S4,Clase
0,0,2347,368,Indice
0,0,2327,537,Indice
0,0,2310,304,Indice
0,0,2317,193,Indice
0,0,2314,283,Indice
0,0,2335,407,Indice
0,0,2318,275,Indice
0,0,2318,287,Indice
0,0,2335,272,Indice
0,0,2310,193,Indice
0,0,2367,302,Indice
0,0,2318,384,Indice
0,0,2337,218,Indice
0,0,2314,190,Indice
0,0,2295,213,Indice
0,0,2327,129,Indice
0,0,2349,133,Indice
0,0,2336,207,Indice
0,0,2331,275,Indice
0,0,2355,188,Indice
0,0,2320,240,Indice
0,0,2320,208,Indice
0,0,2314,142,Indice
0,0,2321,264,Indice
0,0,2325,246,Indice
0,0,2283,192,Indice
0,0,2342,175,Indice
0,0,2315,86,Indice
0,0,2333,87,Indice
0,0,2318,90,Indice
0,0,2336,240,Indice
0,0,2355,421,Indice
0,0,2320,437,Indice
0,0,2339,385,Indice
0,0,2330,453,Indice
0,0,2323,429,Indice
0,0,2346,176,Indice
0,0,2325,125,Indice
0,0,2334,161,Indice
0,0,2279,176,Indice
0,0,2337,122,Indice
0,0,2319,101,Indice
0,0,2323,194,Indice
0,0,2342,221,Indice
0,0,2352,227,Indice
0,0,2304,138,Indice
0,0,2319,221,Indice
0,0,2320,149,Indice
0,0,2330,67,Indice
0,0,2311,67,Indice
0,0,2335,101,Indice
0,0,2339,45,Indice
0,0,2341,36,Indice
0,0,2320,144,Indice
0,0,2320,27,Indice
0,0,2331,46,Indice
0,0,2350,0,Indice
0,0,2353,49,Indice
0,0,2332,138,Indice
0,0,2334,157,Indice
0,0,2346,122,Indice
0,0,2352,129,Indice
0,0,2331,116,Indice
0,0,2306,227,Indice
0,0,2347,143,Indice
0,0,2368,78,Indice
0,0,2318,83,Indice
0,0,2333,80,Indice
0,0,2314,139,Indice
0,0,2308,235,Indice
0,0,2352,406,Indice
0,0,2302,311,Indice
0,0,2345,347,Indice
0,0,2339,429,Indice
0,0,2332,186,Indice
0,0,2317,436,Indice
0,0,2352,273,Indice
0,0,2369,528,Indice
0,0,2354,327,Indice
0,0,2304,282,Indice
0,0,2325,208,Indice
0,0,2305,144,Indice
0,0,2314,212,Indice
0,0,2337,254,Indice
0,0,2313,251,Indice
0,0,2294,183,Indice
0,0,2309,261,Indice
0,0,2304,226,Indice
0,0,2341,211,Indice
0,0,2340,219,Indice
0,0,2309,307,Indice
0,0,2303,386,Indice
0,0,2341,230,Indice
0,0,2342,341,Indice
0,0,2311,275,Indice
0,0,2320,208,Indice
0,0,2381,298,Indice
0,0,2330,247,Indice
0,0,2306,155,Indice
0,0,2304,207,Indice
0,0,2322,127,Indice
0,0,2310,238,Indice
0,0,2320,122,Indice
0,0,2333,205,Indice
0,0,2338,241,Indice
0,0,2347,478,Indice
0,0,2330,442,Indice
0,0,2345,528,Indice
0,0,2315,550,Indice
0,0,2357,589,Indice
0,0,2343,496,Indice
0,0,2335,373,Indice
0,0,2338,302,Indice
0,0,2361,183,Indice
0,0,2290,119,Indice
0,0,2321,161,Indice
0,0,2338,253,Indice
0,0,2317,292,Indice
0,0,2362,245,Indice
0,0,2306,144,Indice
