S1,S2,S3,S4,Clase
0,0,2240,176,Pinza
0,0,2267,272,Pinza
0,0,2256,543,Pinza
0,0,2234,482,Pinza
226,0,2283,241,Pinza
16,0,2279,390,Pinza
522,0,2245,367,Pinza
144,0,2273,142,Pinza
662,0,2259,186,Pinza
1508,0,2296,261,Pinza
1013,78,2242,101,Pinza
262,0,2250,144,Pinza
0,125,2265,93,Pinza
1007,379,2278,109,Pinza
837,320,2269,16,Pinza
1309,119,2288,0,Pinza
378,0,2253,0,Pinza
374,0,2228,0,Pinza
415,0,2235,0,Pinza
34,432,2263,0,Pinza
0,34,2250,0,Pinza
0,0,2246,0,Pinza
228,390,2242,0,Pinza
7,640,2277,0,Pinza
0,64,2233,0,Pinza
1019,403,2271,0,Pinza
1136,363,2233,0,Pinza
1562,0,2203,0,Pinza
1898,422,2244,0,Pinza
545,635,2246,0,Pinza
432,356,2254,0,Pinza
656,279,2237,0,Pinza
816,539,2240,0,Pinza
223,713,2275,0,Pinza
623,411,2250,0,Pinza
1305,54,2306,0,Pinza
349,0,2242,0,Pinza
62,0,2247,0,Pinza
614,0,2254,0,Pinza
96,133,2256,0,Pinza
536,204,2255,0,Pinza
406,234,2255,0,Pinza
942,0,2257,0,Pinza
828,439,2306,0,Pinza
1533,7,2270,0,Pinza
1573,199,2288,0,Pinza
400,238,2260,0,Pinza
60,0,2271,0,Pinza
503,164,2277,0,Pinza
1093,0,2243,0,Pinza
847,183,2256,0,Pinza
1443,263,2257,0,Pinza
1313,273,2277,0,Pinza
350,505,2256,0,Pinza
28,347,2273,0,Pinza
1129,593,2271,0,Pinza
590,662,2278,0,Pinza
112,87,2244,0,Pinza
305,0,2241,0,Pinza
69,0,2290,0,Pinza
185,129,2283,0,Pinza
662,178,2306,0,Pinza
1022,244,2301,0,Pinza
304,0,2242,47,Pinza
673,0,2266,0,Pinza
1234,119,2243,183,Pinza
327,0,2230,208,Pinza
907,147,2307,193,Pinza
194,263,2285,344,Pinza
384,0,2262,240,Pinza
377,135,2262,206,Pinza
336,0,2226,145,Pinza
1230,0,2293,115,Pinza
350,0,2243,64,Pinza
1205,656,2273,34,Pinza
896,107,2277,203,Pinza
1584,192,2263,115,Pinza
1808,529,2274,89,Pinza
1604,320,2256,45,Pinza
1871,501,2284,60,Pinza
511,304,2267,85,Pinza
398,0,2265,0,Pinza
386,179,2275,0,Pinza
48,0,2257,0,Pinza
0,0,2256,0,Pinza
1498,145,2273,0,Pinza
1177,0,2264,0,Pinza
322,477,2277,0,Pinza
63,0,2266,0,Pinza
579,640,2285,0,Pinza
302,417,2287,0,Pinza
911,257,2257,0,Pinza
1341,79,2284,0,Pinza
1915,79,2242,0,Pinza
1458,0,2276,0,Pinza
722,192,2266,0,Pinza
801,582,2267,0,Pinza
183,363,2293,0,Pinza
879,575,2275,0,Pinza
209,393,2261,0,Pinza
1,330,2256,0,Pinza
0,995,2291,0,Pinza
767,509,2268,0,Pinza
1285,623,2247,0,Pinza
1465,361,2256,0,Pinza
400,247,2269,0,Pinza
1232,278,2265,0,Pinza
350,247,2242,0,Pinza
1195,0,2259,0,Pinza
