S1,S2,S3,S4,Clase
1933,1246,22,80,Cerrar
2516,752,0,90,Cerrar
2974,540,0,30,Cerrar
2275,633,0,6,Cerrar
2256,1285,0,0,Cerrar
3327,853,118,25,Cerrar
2877,625,0,0,Cerrar
2401,620,0,0,Cerrar
1908,790,66,0,Cerrar
2497,656,90,0,Cerrar
3213,870,121,0,Cerrar
2869,1186,0,0,Cerrar
2836,1457,0,0,Cerrar
3205,1363,128,17,Cerrar
3315,2096,238,0,Cerrar
3051,1062,203,0,Cerrar
3216,1227,223,0,Cerrar
2938,1023,0,0,Cerrar
2391,965,68,0,Cerrar
2881,674,0,21,Cerrar
2423,1049,0,0,Cerrar
2447,1232,0,0,Cerrar
3187,771,179,11,Cerrar
2801,887,121,32,Cerrar
3248,977,87,0,Cerrar
3021,643,101,0,Cerrar
2785,992,100,0,Cerrar
2671,1372,0,0,Cerrar
1737,1073,0,0,Cerrar
1582,955,0,0,Cerrar
2157,880,0,0,Cerrar
2423,922,0,0,Cerrar
1801,1023,0,0,Cerrar
2373,1334,0,0,Cerrar
2450,1287,0,0,Cerrar
3024,991,18,0,Cerrar
2613,898,0,189,Cerrar
2830,990,0,492,Cerrar
2203,934,0,826,Cerrar
2383,718,16,1021,Cerrar
2355,390,0,868,Cerrar
2175,971,0,707,Cerrar
2671,912,0,491,Cerrar
2403,895,0,397,Cerrar
2233,869,0,301,Cerrar
1941,475,71,221,Cerrar
2381,375,0,129,Cerrar
2447,947,0,166,Cerrar
2113,940,12,220,Cerrar
2352,1103,62,333,Cerrar
2816,1166,0,281,Cerrar
2487,530,0,336,Cerrar
3323,875,74,179,Cerrar
2190,757,0,217,Cerrar
2452,589,0,32,Cerrar
2385,500,0,82,Cerrar
3051,635,99,144,Cerrar
2793,853,0,95,Cerrar
2426,851,0,36,Cerrar
2224,1023,0,59,Cerrar
2886,750,0,49,Cerrar
2320,1143,0,86,Cerrar
2175,649,0,63,Cerrar
2559,675,0,38,Cerrar
2497,1105,39,48,Cerrar
2876,1491,95,0,Cerrar
3159,1216,91,0,Cerrar
3277,1072,192,0,Cerrar
2827,1535,176,96,Cerrar
2544,1076,0,17,Cerrar
2293,723,0,0,Cerrar
1885,975,0,0,Cerrar
2305,979,16,0,Cerrar
3239,801,167,0,Cerrar
2498,595,0,0,Cerrar
2873,1423,19,0,Cerrar
2035,803,0,0,Cerrar
2315,425,35,0,Cerrar
2176,662,0,0,Cerrar
3206,1823,146,14,Cerrar
1921,1623,0,0,Cerrar
2278,1306,0,0,Cerrar
2427,660,0,0,Cerrar
2691,1522,17,0,Cerrar
2512,1216,0,0,Cerrar
2333,564,0,0,Cerrar
2859,678,0,0,Cerrar
2261,1195,0,0,Cerrar
2492,969,0,0,Cerrar
2131,1216,0,0,Cerrar
2523,1914,160,5,Cerrar
2087,1454,0,0,Cerrar
2397,1197,61,0,Cerrar
2816,883,149,0,Cerrar
3117,615,63,0,Cerrar
3261,874,177,0,Cerrar
2725,1083,0,0,Cerrar
3263,1105,127,29,Cerrar
2453,1198,0,304,Cerrar
2511,749,0,679,Cerrar
2368,1177,0,793,Cerrar
1667,1133,13,818,Cerrar
2142,1126,0,578,Cerrar
2461,1210,41,384,Cerrar
2020,859,0,362,Cerrar
2149,811,0,203,Cerrar
2608,688,0,183,Cerrar
1906,1649,0,92,Cerrar
2154,1186,0,175,Cerrar
2133,963,0,179,Cerrar
2126,690,0,265,Cerrar
2496,529,0,115,Cerrar
3152,848,21,213,Cerrar
2303,1153,0,208,Cerrar
3057,1067,161,83,Cerrar
2545,1072,0,57,Cerrar
2747,720,15,93,Cerrar
2960,873,18,85,Cerrar
2163,642,0,29,Cerrar
2342,886,0,137,Cerrar
1904,870,0,40,Cerrar
2071,691,0,122,Cerrar
2205,890,0,45,Cerrar
2157,1457,0,0,Cerrar
1757,1355,0,0,Cerrar
1398,816,0,25,Cerrar
2064,543,0,38,Cerrar
2114,738,0,67,Cerrar
2298,750,0,0,Cerrar
2014,604,0,39,Cerrar
2394,1157,0,0,Cerrar
2721,1141,0,0,Cerrar
2192,817,0,37,Cerrar
2300,663,0,0,Cerrar
2834,960,0,0,Cerrar
2898,1118,0,0,Cerrar
2744,1136,0,0,Cerrar
2151,1457,0,0,Cerrar
1977,1014,0,0,Cerrar
1632,1167,0,0,Cerrar
2305,655,0,0,Cerrar
2410,1193,0,23,Cerrar
2276,1104,0,0,Cerrar
2143,1296,0,0,Cerrar
2023,976,0,0,Cerrar
2117,972,0,0,Cerrar
2377,588,0,0,Cerrar
2064,597,0,0,Cerrar
2343,1234,0,0,Cerrar
2379,1335,0,0,Cerrar
2470,954,0,0,Cerrar
2639,927,0,0,Cerrar
2523,1021,0,0,Cerrar
2534,1191,0,0,Cerrar
1927,958,0,11,Cerrar
1975,1232,0,0,Cerrar
2362,997,0,0,Cerrar
3215,912,0,0,Cerrar
2907,1237,0,0,Cerrar
2416,1103,0,0,Cerrar
2427,1056,0,0,Cerrar
2417,1053,0,0,Cerrar
1842,1151,0,0,Cerrar
2325,1277,0,0,Cerrar
2514,1178,0,322,Cerrar
2832,803,0,576,Cerrar
2590,965,0,646,Cerrar
2352,1135,0,581,Cerrar
2531,1178,74,487,Cerrar
2559,1280,0,434,Cerrar
2400,1008,0,279,Cerrar
2954,1023,176,206,Cerrar
2646,991,119,260,Cerrar
2624,544,223,192,Cerrar
2884,574,144,231,Cerrar
1902,895,227,144,Cerrar
2461,1424,240,160,Cerrar
3081,1375,193,208,Cerrar
3175,1186,254,143,Cerrar
3253,1555,169,128,Cerrar
2802,1274,190,119,Cerrar
3087,1023,230,59,Cerrar
3098,1583,306,62,Cerrar
2667,1442,129,68,Cerrar
1271,1152,175,62,Cerrar
1428,934,116,96,Cerrar
2159,1401,0,48,Cerrar
2013,1422,0,0,Cerrar
1499,1181,22,0,Cerrar
2757,1747,126,0,Cerrar
2403,842,0,0,Cerrar
2630,673,0,100,Cerrar
2752,609,128,0,Cerrar
2954,1411,34,0,Cerrar
3008,720,52,0,Cerrar
2467,733,0,0,Cerrar
3244,528,125,0,Cerrar
2543,882,0,0,Cerrar
2246,638,0,0,Cerrar
2773,1252,4,0,Cerrar
2305,992,0,0,Cerrar
1728,957,0,0,Cerrar
2386,614,0,0,Cerrar
2253,87,0,0,Cerrar
2223,624,0,0,Cerrar
1984,976,0,0,Cerrar
1302,688,0,0,Cerrar
1520,770,0,0,Cerrar
2073,950,0,0,Cerrar
2192,928,0,0,Cerrar
2001,1195,0,0,Cerrar
1952,957,0,0,Cerrar
2672,618,103,0,Cerrar
2662,1263,68,0,Cerrar
2367,1232,0,0,Cerrar
2479,910,0,81,Cerrar
2043,907,0,194,Cerrar
2453,540,0,157,Cerrar
2276,953,27,173,Cerrar
2481,1105,45,243,Cerrar
2640,1004,75,304,Cerrar
2663,1002,0,351,Cerrar
2192,901,0,487,Cerrar
2901,998,0,582,Cerrar
2384,496,0,502,Cerrar
3232,477,58,541,Cerrar
3237,320,80,272,Cerrar
2667,850,0,205,Cerrar
1978,614,0,300,Cerrar
2128,815,0,174,Cerrar
2416,944,0,241,Cerrar
2950,1294,85,191,Cerrar
2123,1104,43,187,Cerrar
2403,726,0,273,Cerrar
2544,1147,0,205,Cerrar
2723,1623,183,147,Cerrar
2938,912,0,54,Cerrar
2086,861,0,151,Cerrar
2582,1162,242,117,Cerrar
3227,1478,176,38,Cerrar
2974,1118,3,74,Cerrar
2192,686,0,234,Cerrar
2735,911,54,147,Cerrar
2437,1022,0,112,Cerrar
2127,1266,0,58,Cerrar
2507,1250,0,117,Cerrar
2594,1649,0,90,Cerrar
2416,1589,0,0,Cerrar
2380,1136,0,129,Cerrar
2160,699,36,77,Cerrar
2454,1040,84,58,Cerrar
2697,720,53,4,Cerrar
2222,954,0,38,Cerrar
2629,1493,23,81,Cerrar
3257,1344,116,16,Cerrar
3316,1149,321,12,Cerrar
2750,511,13,0,Cerrar
3264,315,126,0,Cerrar
2818,508,33,0,Cerrar
2339,590,0,0,Cerrar
2416,961,0,0,Cerrar
2988,1603,78,0,Cerrar
2461,1417,0,0,Cerrar
2234,352,0,0,Cerrar
2288,965,0,0,Cerrar
2426,1342,0,0,Cerrar
2512,1680,0,0,Cerrar
2462,1151,0,0,Cerrar
3047,1089,108,0,Cerrar
2512,899,79,0,Cerrar
2307,884,0,0,Cerrar
2416,830,0,0,Cerrar
2960,969,87,0,Cerrar
2190,620,0,0,Cerrar
2753,801,16,0,Cerrar
1919,863,0,0,Cerrar
2384,665,0,0,Cerrar
2320,665,0,0,Cerrar
2461,592,0,0,Cerrar
2455,1068,0,0,Cerrar
2496,1243,0,0,Cerrar
2659,884,0,34,Cerrar
3260,596,26,112,Cerrar
3280,976,181,385,Cerrar
2640,804,0,362,Cerrar
2803,778,128,1011,Cerrar
2230,1008,0,660,Cerrar
2079,690,0,469,Cerrar
2064,813,0,439,Cerrar
2381,672,39,356,Cerrar
2069,947,34,330,Cerrar
3187,1041,149,368,Cerrar
3201,1246,125,226,Cerrar
3248,560,170,205,Cerrar
2865,1588,211,288,Cerrar
3231,1449,183,154,Cerrar
2503,1210,243,158,Cerrar
2839,887,174,48,Cerrar
2962,1086,178,154,Cerrar
2233,694,55,49,Cerrar
2265,547,0,159,Cerrar
1748,729,0,59,Cerrar
1860,960,204,93,Cerrar
1856,929,0,87,Cerrar
2207,511,9,81,Cerrar
2096,1168,44,91,Cerrar
2352,837,117,86,Cerrar
2532,1125,194,29,Cerrar
2603,1755,145,0,Cerrar
1880,1146,186,7,Cerrar
2259,1299,27,30,Cerrar
2786,298,121,0,Cerrar
3015,910,176,0,Cerrar
2469,2343,245,0,Cerrar
2151,2032,132,0,Cerrar
2334,1199,48,0,Cerrar
2477,1086,62,0,Cerrar
2775,1520,0,0,Cerrar
2131,1278,0,0,Cerrar
2178,1011,0,0,Cerrar
1689,191,0,0,Cerrar
2903,1057,114,0,Cerrar
2135,763,176,0,Cerrar
2746,1047,125,0,Cerrar
2559,997,134,0,Cerrar
3210,758,109,0,Cerrar
2431,618,177,0,Cerrar
2107,339,0,0,Cerrar
2559,868,0,0,Cerrar
3252,1511,224,0,Cerrar
3246,946,208,38,Cerrar
3221,549,239,87,Cerrar
3006,672,238,128,Cerrar
2710,1023,0,135,Cerrar
2433,811,0,304,Cerrar
2254,750,158,215,Cerrar
1639,651,122,523,Cerrar
2093,1431,0,384,Cerrar
2619,1409,0,350,Cerrar
2507,1134,82,343,Cerrar
3279,1136,189,303,Cerrar
2668,1186,0,240,Cerrar
2708,1058,0,295,Cerrar
2499,1035,151,128,Cerrar
3220,1335,234,162,Cerrar
2608,1561,41,134,Cerrar
1996,1292,0,208,Cerrar
2559,1584,0,156,Cerrar
2779,891,0,243,Cerrar
2352,1079,195,170,Cerrar
2334,927,0,203,Cerrar
2064,1206,18,59,Cerrar
2368,1163,56,129,Cerrar
2069,703,12,80,Cerrar
2235,1101,0,124,Cerrar
2480,1184,112,83,Cerrar
2608,1962,144,119,Cerrar
2288,1247,0,37,Cerrar
2690,985,74,160,Cerrar
2106,656,0,15,Cerrar
2112,1023,1,0,Cerrar
2069,570,0,45,Cerrar
1399,1466,148,0,Cerrar
2546,777,183,48,Cerrar
2227,912,0,29,Cerrar
2544,810,176,0,Cerrar
3270,599,225,0,Cerrar
3211,1803,256,0,Cerrar
3040,1143,144,0,Cerrar
2287,782,5,0,Cerrar
2973,1153,173,0,Cerrar
2403,743,135,36,Cerrar
2800,370,79,0,Cerrar
1991,522,48,0,Cerrar
2142,1102,0,0,Cerrar
2371,1392,0,0,Cerrar
2687,630,102,0,Cerrar
2286,830,0,0,Cerrar
3315,678,119,0,Cerrar
3184,1103,235,0,Cerrar
2512,722,192,0,Cerrar
2768,848,35,82,Cerrar
2559,998,178,80,Cerrar
2935,1057,202,0,Cerrar
3243,1523,190,0,Cerrar
2723,859,168,106,Cerrar
3225,1294,84,73,Cerrar
3255,1697,141,0,Cerrar
3045,1232,95,107,Cerrar
2368,1419,49,241,Cerrar
2555,1377,0,469,Cerrar
2219,1166,0,382,Cerrar
3067,1258,42,422,Cerrar
2958,998,114,372,Cerrar
1914,794,89,338,Cerrar
2438,368,16,366,Cerrar
2351,1453,16,209,Cerrar
2303,1244,54,176,Cerrar
2047,757,0,221,Cerrar
1973,528,0,197,Cerrar
2501,272,0,256,Cerrar
2839,1139,169,259,Cerrar
2178,933,272,176,Cerrar
2803,903,208,217,Cerrar
2683,668,89,186,Cerrar
2384,813,142,152,Cerrar
2064,958,0,0,Cerrar
1872,911,0,87,Cerrar
2122,881,52,71,Cerrar
1885,833,0,86,Cerrar
2667,928,155,48,Cerrar
3035,770,128,144,Cerrar
2645,577,0,93,Cerrar
3242,887,58,112,Cerrar
2998,511,206,75,Cerrar
3248,1791,190,87,Cerrar
3147,1219,91,124,Cerrar
2245,1361,0,107,Cerrar
3282,1902,208,95,Cerrar
2387,1357,0,0,Cerrar
3248,2095,219,80,Cerrar
2771,1417,133,0,Cerrar
2945,1103,130,0,Cerrar
3278,1046,169,63,Cerrar
3333,523,42,14,Cerrar
2859,650,0,0,Cerrar
2680,1091,0,31,Cerrar
2387,1187,80,19,Cerrar
2026,656,0,0,Cerrar
2414,386,0,0,Cerrar
2416,511,0,0,Cerrar
2845,1453,84,0,Cerrar
2846,1143,130,0,Cerrar
2098,1149,0,0,Cerrar
1585,822,26,0,Cerrar
1808,623,0,0,Cerrar
3287,1298,225,0,Cerrar
3129,891,231,0,Cerrar
2278,1333,176,0,Cerrar
2379,1187,0,0,Cerrar
2125,1335,0,0,Cerrar
2515,1312,119,35,Cerrar
3215,1401,215,160,Cerrar
2512,912,64,240,Cerrar
2754,668,209,251,Cerrar
2476,871,93,385,Cerrar
2931,656,206,415,Cerrar
3305,918,210,439,Cerrar
3191,781,48,464,Cerrar
2533,603,147,290,Cerrar
2135,661,20,205,Cerrar
2429,772,128,249,Cerrar
3111,848,125,123,Cerrar
3301,511,189,158,Cerrar
3280,451,260,225,Cerrar
1945,741,0,247,Cerrar
1996,893,0,157,Cerrar
2037,625,6,254,Cerrar
2288,1187,194,259,Cerrar
2121,941,69,230,Cerrar
3237,768,65,195,Cerrar
2606,948,0,125,Cerrar
3259,944,80,76,Cerrar
3237,831,240,16,Cerrar
2642,1014,193,219,Cerrar
2178,1275,186,103,Cerrar
2343,1264,0,187,Cerrar
2357,834,47,176,Cerrar
2377,1527,144,131,Cerrar
2500,807,97,111,Cerrar
2451,902,119,115,Cerrar
3232,579,196,106,Cerrar
2544,766,64,105,Cerrar
2467,637,64,139,Cerrar
2640,833,135,75,Cerrar
1749,1246,90,154,Cerrar
1387,977,0,126,Cerrar
2107,1075,0,48,Cerrar
2224,905,0,34,Cerrar
2199,463,0,2,Cerrar
2086,922,0,0,Cerrar
2350,901,112,0,Cerrar
2378,919,0,0,Cerrar
2266,656,32,0,Cerrar
2655,617,0,25,Cerrar
2551,960,105,0,Cerrar
2214,596,127,0,Cerrar
2269,1322,144,0,Cerrar
2042,1149,126,0,Cerrar
3203,1721,161,0,Cerrar
3306,923,219,0,Cerrar
2802,189,189,0,Cerrar
2650,374,5,0,Cerrar
2405,238,0,0,Cerrar
3280,791,128,0,Cerrar
3307,1067,283,16,Cerrar
3286,1726,286,22,Cerrar
2401,838,114,68,Cerrar
3222,894,288,78,Cerrar
3166,1387,259,0,Cerrar
3189,1600,163,0,Cerrar
2912,784,0,0,Cerrar
3233,1690,115,0,Cerrar
2599,1323,135,0,Cerrar
2515,1346,0,0,Cerrar
2643,1040,62,0,Cerrar
2352,486,27,28,Cerrar
2371,1035,109,285,Cerrar
2288,1011,77,757,Cerrar
3123,921,159,811,Cerrar
2195,986,20,746,Cerrar
2129,689,0,484,Cerrar
2407,1179,82,428,Cerrar
1881,670,0,445,Cerrar
2122,656,0,446,Cerrar
1967,1055,0,294,Cerrar
1504,1808,82,238,Cerrar
1875,1406,0,173,Cerrar
1837,953,0,371,Cerrar
2089,1038,0,279,Cerrar
2375,1014,0,214,Cerrar
2166,1404,140,223,Cerrar
3021,1534,109,129,Cerrar
3200,1733,275,227,Cerrar
2691,1424,2,226,Cerrar
2722,1367,0,262,Cerrar
2350,1237,0,117,Cerrar
2178,563,34,118,Cerrar
2687,1023,155,172,Cerrar
2688,804,0,127,Cerrar
3296,992,125,240,Cerrar
2837,743,0,224,Cerrar
2375,739,0,165,Cerrar
2176,957,100,102,Cerrar
2910,1088,80,184,Cerrar
3152,1036,0,129,Cerrar
2416,656,0,109,Cerrar
2031,603,0,130,Cerrar
2197,587,0,176,Cerrar
2624,1526,27,141,Cerrar
3221,1495,157,165,Cerrar
3156,1178,382,257,Cerrar
3042,930,21,216,Cerrar
2880,1325,0,226,Cerrar
2402,795,0,199,Cerrar
2683,887,0,277,Cerrar
3248,565,32,362,Cerrar
2855,693,0,446,Cerrar
2766,1257,0,250,Cerrar
2384,861,0,261,Cerrar
2805,996,0,302,Cerrar
3239,927,37,305,Cerrar
2978,1183,59,271,Cerrar
2459,1759,182,336,Cerrar
3057,1935,98,386,Cerrar
2673,976,49,353,Cerrar
3314,1451,281,312,Cerrar
3293,1104,119,263,Cerrar
3255,1407,271,317,Cerrar
3120,1520,0,320,Cerrar
3323,1110,133,274,Cerrar
3226,1990,240,294,Cerrar
3248,1767,196,304,Cerrar
3260,1598,169,564,Cerrar
3240,1260,0,1079,Cerrar
3284,1513,15,1730,Cerrar
2902,1450,0,1570,Cerrar
3286,1655,31,1451,Cerrar
3052,1569,0,955,Cerrar
3295,1631,191,561,Cerrar
2846,940,0,553,Cerrar
2160,1296,0,304,Cerrar
3024,1453,192,288,Cerrar
3049,1576,0,319,Cerrar
2469,1446,0,282,Cerrar
2559,1749,0,267,Cerrar
2559,1259,79,163,Cerrar
2159,1313,0,208,Cerrar
2465,1040,0,289,Cerrar
3230,866,21,101,Cerrar
2643,1294,0,225,Cerrar
2634,990,0,415,Cerrar
3310,1200,112,381,Cerrar
2909,1299,112,238,Cerrar
3310,1431,130,167,Cerrar
3233,1196,138,209,Cerrar
3280,1326,142,106,Cerrar
2273,835,0,178,Cerrar
1859,642,12,112,Cerrar
2039,1174,16,164,Cerrar
2482,1283,0,64,Cerrar
2365,1343,0,91,Cerrar
2489,976,0,130,Cerrar
2827,1041,0,80,Cerrar
2626,995,0,87,Cerrar
2386,891,0,165,Cerrar
2253,986,0,202,Cerrar
2951,1194,16,184,Cerrar
2818,1259,1,122,Cerrar
2661,1166,0,130,Cerrar
2446,1186,0,115,Cerrar
2365,1043,51,222,Cerrar
2663,823,41,464,Cerrar
2334,1117,0,543,Cerrar
2905,1319,117,325,Cerrar
2611,1490,0,181,Cerrar
2816,1605,0,307,Cerrar
2649,1616,0,143,Cerrar
2597,1660,0,262,Cerrar
2371,1344,0,230,Cerrar
2930,954,0,384,Cerrar
3056,1616,0,283,Cerrar
2914,1457,0,289,Cerrar
3327,1327,82,321,Cerrar
2986,1078,0,272,Cerrar
2971,1072,132,290,Cerrar
3198,1566,0,208,Cerrar
2451,1505,0,240,Cerrar
3087,1535,0,176,Cerrar
3029,1286,0,240,Cerrar
2528,1744,0,203,Cerrar
2824,2032,0,182,Cerrar
2908,1690,0,210,Cerrar
3258,2875,65,151,Cerrar
3291,2035,0,80,Cerrar
3101,1675,0,118,Cerrar
2896,1461,0,174,Cerrar
3008,1653,0,240,Cerrar
3150,1911,0,654,Cerrar
2752,1235,0,849,Cerrar
2853,1343,0,942,Cerrar
2850,1043,16,894,Cerrar
2160,1225,0,587,Cerrar
1951,1520,0,617,Cerrar
2652,1232,39,970,Cerrar
2816,1314,0,883,Cerrar
2464,989,0,589,Cerrar
2186,677,0,629,Cerrar
2042,863,0,409,Cerrar
2211,947,0,346,Cerrar
2357,912,0,377,Cerrar
2416,770,0,359,Cerrar
2334,1236,50,329,Cerrar
2099,1072,0,511,Cerrar
1959,1762,23,483,Cerrar
2233,1132,0,329,Cerrar
1693,1033,27,409,Cerrar
1842,916,0,544,Cerrar
2387,511,0,635,Cerrar
1897,1057,57,466,Cerrar
2353,528,16,389,Cerrar
2142,619,80,352,Cerrar
2416,828,30,416,Cerrar
2361,684,103,325,Cerrar
2450,1407,304,311,Cerrar
3184,810,347,243,Cerrar
2640,498,26,131,Cerrar
2957,1008,132,198,Cerrar
2751,1387,0,144,Cerrar
2837,1534,209,157,Cerrar
2701,1565,25,176,Cerrar
2146,1289,0,234,Cerrar
2384,1215,0,87,Cerrar
2210,752,0,208,Cerrar
2390,1365,0,201,Cerrar
2880,1357,0,367,Cerrar
3130,1552,118,369,Cerrar
2723,1465,0,335,Cerrar
2541,1232,0,385,Cerrar
2459,1088,0,320,Cerrar
2591,1469,0,290,Cerrar
2851,1522,91,220,Cerrar
2864,1395,0,183,Cerrar
2783,1253,0,156,Cerrar
3115,867,0,314,Cerrar
3070,1179,0,291,Cerrar
3172,1127,0,256,Cerrar
2997,1221,0,240,Cerrar
2886,1061,0,262,Cerrar
3150,1072,0,251,Cerrar
3120,777,0,167,Cerrar
3225,1762,0,208,Cerrar
3185,1383,43,332,Cerrar
3202,1259,0,370,Cerrar
2898,1522,0,308,Cerrar
2835,1263,0,338,Cerrar
2962,1341,0,439,Cerrar
3302,2451,194,1521,Cerrar
3218,1517,48,1599,Cerrar
2943,1351,0,1514,Cerrar
3277,1168,45,976,Cerrar
3295,1530,134,565,Cerrar
2642,1129,0,473,Cerrar
3216,1019,55,624,Cerrar
2981,1733,0,305,Cerrar
3184,1099,272,330,Cerrar
2649,1327,0,289,Cerrar
2522,1044,0,180,Cerrar
2480,1395,0,192,Cerrar
2274,618,0,185,Cerrar
2384,1234,0,176,Cerrar
2502,1802,115,297,Cerrar
2640,1328,13,217,Cerrar
2334,1167,0,256,Cerrar
3206,1843,0,337,Cerrar
3242,1119,113,295,Cerrar
2608,1339,118,318,Cerrar
2871,1121,0,225,Cerrar
2143,1109,0,290,Cerrar
2409,812,33,175,Cerrar
2416,1335,143,103,Cerrar
2783,1394,0,84,Cerrar
2757,1595,0,61,Cerrar
2294,1466,0,110,Cerrar
1882,1146,0,113,Cerrar
2158,1333,0,50,Cerrar
2315,1140,0,68,Cerrar
2288,1418,0,27,Cerrar
1780,1330,0,61,Cerrar
3213,1456,161,83,Cerrar
2832,1318,44,131,Cerrar
2839,1601,76,44,Cerrar
2175,1497,0,64,Cerrar
1967,1674,25,391,Cerrar
2107,1444,0,311,Cerrar
2191,1347,61,351,Cerrar
2140,855,0,273,Cerrar
2529,1328,0,144,Cerrar
2719,1088,0,93,Cerrar
2518,1323,0,106,Cerrar
2544,699,39,173,Cerrar
2592,1084,0,187,Cerrar
2523,1459,3,226,Cerrar
3261,1531,271,123,Cerrar
2234,2108,93,176,Cerrar
2736,1795,0,290,Cerrar
2365,1136,0,197,Cerrar
3071,951,87,233,Cerrar
3255,1136,187,186,Cerrar
3267,1315,0,218,Cerrar
3058,1120,0,213,Cerrar
3312,910,115,128,Cerrar
2321,543,0,129,Cerrar
2648,1175,0,121,Cerrar
2774,1343,0,100,Cerrar
2656,1017,0,121,Cerrar
2321,1193,0,80,Cerrar
3306,1215,107,91,Cerrar
2928,1169,0,802,Cerrar
2973,1634,47,1250,Cerrar
2775,2176,120,1296,Cerrar
2559,1168,0,885,Cerrar
2544,1616,0,617,Cerrar
2011,1527,0,379,Cerrar
2331,1409,0,359,Cerrar
2291,1629,0,210,Cerrar
2279,944,54,160,Cerrar
2638,1855,33,211,Cerrar
3035,1219,62,310,Cerrar
2755,1626,75,154,Cerrar
2855,1275,16,270,Cerrar
1996,1293,33,197,Cerrar
2465,1145,0,215,Cerrar
2450,1778,7,178,Cerrar
2737,1499,0,186,Cerrar
2448,806,3,70,Cerrar
2291,594,0,177,Cerrar
2384,404,0,81,Cerrar
2593,805,0,258,Cerrar
2470,939,0,64,Cerrar
2201,815,0,82,Cerrar
2320,1057,0,104,Cerrar
2260,1037,0,125,Cerrar
2174,624,0,33,Cerrar
2307,560,0,57,Cerrar
2277,1303,89,78,Cerrar
2431,1231,0,48,Cerrar
2461,987,0,0,Cerrar
2139,815,0,34,Cerrar
2386,1459,0,80,Cerrar
2623,1447,0,97,Cerrar
2322,663,0,144,Cerrar
2320,465,0,400,Cerrar
1938,1060,0,272,Cerrar
2042,1392,0,380,Cerrar
2451,1250,0,206,Cerrar
3296,1701,119,387,Cerrar
2288,1390,0,267,Cerrar
2902,1611,0,405,Cerrar
2639,1169,0,312,Cerrar
2837,765,0,202,Cerrar
3216,1316,0,228,Cerrar
3263,1738,0,320,Cerrar
2690,1731,0,279,Cerrar
2752,1679,0,207,Cerrar
2981,1515,0,239,Cerrar
3270,1389,0,462,Cerrar
3053,1347,0,348,Cerrar
3234,1467,0,202,Cerrar
2960,1472,0,199,Cerrar
2800,914,0,240,Cerrar
2505,1230,0,275,Cerrar
2378,1456,0,210,Cerrar
3243,1342,0,181,Cerrar
