S1,S2,S3,S4,Clase
1651,867,31,530,Abrir
1790,852,0,631,Abrir
2005,918,18,485,Abrir
1347,759,0,674,Abrir
679,377,0,651,Abrir
1381,354,0,737,Abrir
1708,727,0,582,Abrir
1967,819,0,665,Abrir
1840,382,0,592,Abrir
2003,673,85,694,Abrir
1981,417,109,707,Abrir
2403,275,37,663,Abrir
3058,622,89,789,Abrir
1395,506,30,719,Abrir
1553,747,0,752,Abrir
1765,593,0,688,Abrir
1648,710,0,688,Abrir
1198,381,0,633,Abrir
1598,656,0,555,Abrir
1903,684,0,466,Abrir
1559,368,36,489,Abrir
2053,96,48,683,Abrir
1525,384,0,630,Abrir
1535,400,0,599,Abrir
2293,363,85,466,Abrir
1742,432,197,335,Abrir
1975,439,0,599,Abrir
1803,708,0,787,Abrir
2223,879,0,597,Abrir
2721,485,0,639,Abrir
2490,300,0,469,Abrir
2142,708,0,215,Abrir
1805,798,0,271,Abrir
1867,1116,0,283,Abrir
2114,576,0,59,Abrir
1629,640,0,0,Abrir
1839,342,0,0,Abrir
2085,755,0,21,Abrir
2498,1091,112,42,Abrir
2156,999,0,0,Abrir
1442,709,0,0,Abrir
2086,1021,0,0,Abrir
1971,720,81,0,Abrir
1919,354,0,0,Abrir
2487,245,0,0,Abrir
2105,416,0,0,Abrir
2857,370,0,0,Abrir
912,737,160,0,Abrir
3241,969,405,253,Abrir
3069,671,319,214,Abrir
3018,1221,169,176,Abrir
3136,557,120,64,Abrir
2409,1052,0,106,Abrir
2032,208,16,326,Abrir
2433,636,0,233,Abrir
2506,879,0,199,Abrir
3261,1101,235,242,Abrir
2368,1129,16,395,Abrir
2326,750,19,221,Abrir
1851,386,0,355,Abrir
1776,931,0,304,Abrir
2317,978,13,433,Abrir
2258,1039,75,833,Abrir
2430,1049,144,715,Abrir
2881,1190,171,611,Abrir
2242,563,0,773,Abrir
1972,805,0,608,Abrir
2763,596,137,597,Abrir
2039,768,38,836,Abrir
2384,459,0,885,Abrir
2330,714,0,801,Abrir
2071,1018,0,656,Abrir
2288,831,137,784,Abrir
1858,937,0,682,Abrir
2037,1239,20,634,Abrir
2289,1216,0,511,Abrir
2389,352,44,692,Abrir
2224,718,0,605,Abrir
1583,572,78,464,Abrir
1887,528,0,507,Abrir
2607,825,33,503,Abrir
2166,993,147,737,Abrir
2075,801,176,464,Abrir
1281,452,0,365,Abrir
2064,614,0,556,Abrir
2335,690,0,552,Abrir
2878,767,141,415,Abrir
2630,865,103,380,Abrir
2517,605,159,302,Abrir
2717,838,0,331,Abrir
2470,849,0,278,Abrir
1931,486,0,134,Abrir
2197,727,0,397,Abrir
2398,693,0,206,Abrir
2480,1023,66,61,Abrir
1888,466,171,99,Abrir
1806,639,0,0,Abrir
1488,917,0,7,Abrir
1750,661,0,41,Abrir
2161,511,0,0,Abrir
2311,382,0,37,Abrir
2091,487,0,0,Abrir
1883,660,0,25,Abrir
2167,1177,34,85,Abrir
1726,720,0,5,Abrir
1983,839,46,39,Abrir
1837,543,0,0,Abrir
1820,1135,0,0,Abrir
2591,1115,166,0,Abrir
2832,1217,203,46,Abrir
1751,944,208,0,Abrir
1856,802,0,28,Abrir
2641,839,208,0,Abrir
1923,386,48,0,Abrir
1747,736,0,0,Abrir
1194,417,20,36,Abrir
1709,457,0,57,Abrir
2210,47,0,165,Abrir
2611,567,0,275,Abrir
2719,434,158,322,Abrir
2224,1203,112,334,Abrir
2012,598,0,315,Abrir
2080,1079,176,395,Abrir
1741,883,0,326,Abrir
2691,530,157,419,Abrir
2658,885,0,581,Abrir
2402,426,0,468,Abrir
2323,1136,167,579,Abrir
2096,497,0,652,Abrir
2094,1002,0,605,Abrir
2483,269,33,820,Abrir
2339,90,0,774,Abrir
2273,427,68,661,Abrir
1933,540,0,622,Abrir
2345,527,5,644,Abrir
2128,420,15,579,Abrir
1837,32,0,438,Abrir
1282,321,1,711,Abrir
2047,829,134,621,Abrir
1887,891,101,544,Abrir
1503,1204,0,720,Abrir
1315,675,0,590,Abrir
2094,506,15,511,Abrir
2505,555,0,525,Abrir
2165,1136,85,568,Abrir
2107,976,64,560,Abrir
2462,561,0,272,Abrir
1869,553,0,283,Abrir
2800,675,44,330,Abrir
2443,498,0,300,Abrir
2247,392,0,240,Abrir
2925,832,22,138,Abrir
1819,861,0,165,Abrir
1945,930,0,68,Abrir
1923,534,0,0,Abrir
1772,299,0,0,Abrir
1759,621,0,0,Abrir
1983,1023,0,0,Abrir
1999,205,0,0,Abrir
1801,651,51,0,Abrir
1866,385,48,0,Abrir
1525,400,147,0,Abrir
1735,822,0,0,Abrir
2637,1239,75,0,Abrir
2454,1003,0,0,Abrir
2245,769,0,0,Abrir
2003,559,0,0,Abrir
2288,823,0,0,Abrir
2965,425,51,0,Abrir
1473,762,67,0,Abrir
2620,695,179,0,Abrir
1946,741,94,0,Abrir
1725,605,64,64,Abrir
2105,1074,0,0,Abrir
2439,1360,54,0,Abrir
1670,848,0,49,Abrir
2297,1691,239,45,Abrir
2510,1007,3,270,Abrir
2166,756,29,382,Abrir
2598,917,131,194,Abrir
2493,576,61,254,Abrir
3295,619,153,162,Abrir
2250,585,110,288,Abrir
2149,323,45,393,Abrir
2737,272,80,372,Abrir
2128,1079,48,511,Abrir
1770,1077,0,598,Abrir
2056,846,0,421,Abrir
1598,567,0,556,Abrir
1445,576,0,397,Abrir
1824,544,198,767,Abrir
2233,1132,91,1143,Abrir
3284,1625,279,807,Abrir
3270,899,181,643,Abrir
2307,1086,183,672,Abrir
2438,599,98,643,Abrir
3145,655,291,629,Abrir
2788,1595,155,547,Abrir
2559,834,48,484,Abrir
2699,1153,120,460,Abrir
2867,881,146,419,Abrir
2946,536,183,365,Abrir
2057,946,38,542,Abrir
1991,814,79,339,Abrir
2343,642,17,256,Abrir
2421,668,167,146,Abrir
2116,763,0,178,Abrir
1721,563,0,17,Abrir
1835,709,0,0,Abrir
2526,643,75,0,Abrir
2022,745,0,0,Abrir
1754,590,0,0,Abrir
2096,907,0,0,Abrir
2155,605,0,0,Abrir
1963,305,0,0,Abrir
1187,665,0,0,Abrir
1771,533,0,0,Abrir
2366,384,9,0,Abrir
2455,635,0,0,Abrir
2559,489,0,0,Abrir
2633,671,94,0,Abrir
2210,344,0,0,Abrir
1524,400,0,0,Abrir
1520,646,112,0,Abrir
1599,731,0,43,Abrir
2510,151,33,115,Abrir
1808,538,129,205,Abrir
1869,779,0,197,Abrir
1855,1158,0,163,Abrir
1699,847,0,156,Abrir
1568,927,0,176,Abrir
1071,413,0,224,Abrir
1703,875,0,139,Abrir
2073,509,0,183,Abrir
2285,304,52,304,Abrir
3202,576,290,375,Abrir
2993,989,156,325,Abrir
1905,912,90,451,Abrir
915,866,0,528,Abrir
2142,687,129,671,Abrir
2381,1006,0,752,Abrir
2258,842,124,995,Abrir
2330,923,0,924,Abrir
2453,923,150,1129,Abrir
2403,1061,0,1821,Abrir
2832,763,148,1775,Abrir
2495,687,126,2064,Abrir
2288,995,64,2014,Abrir
2557,1294,0,1802,Abrir
3248,1617,178,1891,Abrir
2064,1531,0,1799,Abrir
2298,955,0,2345,Abrir
2004,933,0,1852,Abrir
2514,945,2,1658,Abrir
2480,658,0,2482,Abrir
2736,978,0,1957,Abrir
2905,1102,0,1627,Abrir
2379,1002,0,1384,Abrir
2194,1493,0,1296,Abrir
2509,1078,0,1507,Abrir
2584,647,0,1098,Abrir
1847,640,0,1457,Abrir
2084,1157,27,1584,Abrir
2797,1385,58,1581,Abrir
2545,1231,15,1233,Abrir
3242,1203,176,960,Abrir
3232,999,124,1067,Abrir
2907,1150,0,1301,Abrir
2958,777,0,1040,Abrir
2736,1095,0,893,Abrir
2559,940,0,835,Abrir
2535,662,0,1034,Abrir
2615,1086,64,831,Abrir
2493,1113,0,635,Abrir
2593,1136,0,592,Abrir
2875,1043,0,593,Abrir
2832,944,0,640,Abrir
2471,503,0,725,Abrir
3216,576,11,912,Abrir
2660,563,0,496,Abrir
2820,954,68,540,Abrir
2905,1001,8,285,Abrir
3255,1639,117,21,Abrir
2545,1334,0,0,Abrir
2263,1103,0,0,Abrir
3195,1109,0,0,Abrir
2722,1008,0,17,Abrir
3133,656,0,48,Abrir
2524,500,0,183,Abrir
1959,660,0,112,Abrir
2558,587,0,48,Abrir
2281,843,0,106,Abrir
1745,506,0,46,Abrir
1776,718,0,67,Abrir
2021,1057,0,19,Abrir
2271,482,0,101,Abrir
2504,470,0,97,Abrir
3293,683,173,121,Abrir
2458,830,0,213,Abrir
2243,641,7,220,Abrir
2619,527,0,478,Abrir
2138,403,0,828,Abrir
2442,1376,0,777,Abrir
2499,1146,0,831,Abrir
1985,949,8,860,Abrir
1974,1010,77,963,Abrir
1970,976,63,1227,Abrir
2331,1145,0,1329,Abrir
2143,1114,0,1169,Abrir
2502,976,74,1454,Abrir
1085,615,0,1779,Abrir
1738,1201,0,1342,Abrir
2160,1702,0,2433,Abrir
2121,1168,0,2384,Abrir
2112,1241,10,2893,Abrir
2091,1168,0,2539,Abrir
2403,1058,0,2242,Abrir
2630,1275,0,1673,Abrir
2170,1193,0,1378,Abrir
2627,1062,0,2065,Abrir
2420,1296,0,1776,Abrir
2653,750,82,1418,Abrir
2741,1017,0,1687,Abrir
2046,787,0,1818,Abrir
2826,598,55,2129,Abrir
2529,1190,0,2282,Abrir
2707,1195,0,1871,Abrir
2087,1189,47,1237,Abrir
1831,1288,0,1582,Abrir
2157,1369,0,1382,Abrir
3041,805,0,955,Abrir
2694,1454,0,1165,Abrir
3202,1889,111,983,Abrir
3198,1782,0,1490,Abrir
2432,1008,0,1398,Abrir
2343,785,0,1791,Abrir
2361,607,0,1194,Abrir
2483,1170,0,1021,Abrir
2071,893,0,658,Abrir
2268,1099,0,590,Abrir
2511,897,0,241,Abrir
2463,1327,0,208,Abrir
2669,2012,97,22,Abrir
2206,1610,0,61,Abrir
2239,1347,0,0,Abrir
2389,1415,0,0,Abrir
2592,1424,7,80,Abrir
2509,561,51,33,Abrir
1996,967,0,74,Abrir
2288,736,82,0,Abrir
2065,995,0,0,Abrir
2188,709,0,80,Abrir
3205,659,118,36,Abrir
2073,751,135,0,Abrir
1924,833,0,80,Abrir
2242,1177,0,0,Abrir
1809,963,0,0,Abrir
2046,835,0,0,Abrir
2045,632,0,0,Abrir
1872,671,0,0,Abrir
2352,882,0,0,Abrir
2493,656,0,16,Abrir
2155,1021,78,0,Abrir
2487,543,0,10,Abrir
2121,959,0,0,Abrir
2448,931,48,124,Abrir
2042,739,55,139,Abrir
2944,1045,113,245,Abrir
2201,1086,0,179,Abrir
2077,900,0,225,Abrir
1882,1040,0,396,Abrir
2371,1516,0,439,Abrir
2421,1385,0,555,Abrir
2256,848,0,565,Abrir
1479,1634,114,642,Abrir
1763,1232,105,869,Abrir
2206,1200,0,1297,Abrir
2114,1359,150,1104,Abrir
1771,1563,16,1133,Abrir
1675,1252,0,1142,Abrir
3163,1170,256,2139,Abrir
2198,1020,0,1927,Abrir
2464,1535,48,2007,Abrir
2343,1430,0,1924,Abrir
1747,1117,55,1622,Abrir
2046,1386,47,1633,Abrir
2043,1104,0,1658,Abrir
2221,1170,51,1345,Abrir
1728,901,21,1359,Abrir
1716,1713,16,976,Abrir
3111,1409,118,843,Abrir
3246,1410,260,995,Abrir
2390,1087,183,787,Abrir
2249,706,87,885,Abrir
2459,1206,0,730,Abrir
2630,1488,0,763,Abrir
2634,743,0,860,Abrir
2309,969,0,755,Abrir
2241,1200,0,789,Abrir
2096,1059,0,761,Abrir
2382,919,151,545,Abrir
2334,1230,0,533,Abrir
2623,1427,3,462,Abrir
1743,1100,0,558,Abrir
2001,944,0,597,Abrir
2258,1131,0,503,Abrir
2375,1236,0,201,Abrir
2797,819,79,23,Abrir
2304,1250,10,0,Abrir
2254,886,0,0,Abrir
2338,1075,0,0,Abrir
2375,884,0,0,Abrir
2669,1114,0,0,Abrir
2689,677,0,0,Abrir
1626,915,0,0,Abrir
1936,838,0,0,Abrir
2267,1214,0,0,Abrir
2407,1392,0,0,Abrir
2269,347,0,0,Abrir
2460,681,0,0,Abrir
2580,813,0,0,Abrir
2450,485,0,0,Abrir
1969,343,0,0,Abrir
2037,682,0,0,Abrir
2177,649,0,0,Abrir
2499,769,0,0,Abrir
1584,863,0,0,Abrir
2035,944,0,0,Abrir
2008,1035,0,0,Abrir
2624,929,0,0,Abrir
2245,1085,0,0,Abrir
2338,538,0,0,Abrir
2093,835,0,0,Abrir
1257,930,0,0,Abrir
1792,670,0,0,Abrir
2352,867,0,0,Abrir
2429,878,0,0,Abrir
1936,880,0,64,Abrir
2192,994,0,43,Abrir
1796,877,0,70,Abrir
2208,146,0,175,Abrir
2229,603,0,82,Abrir
3140,709,147,477,Abrir
2534,507,0,766,Abrir
2634,1021,61,998,Abrir
2896,1395,185,1297,Abrir
3217,1471,144,1896,Abrir
3247,1621,352,1922,Abrir
3276,1181,237,1599,Abrir
3275,1367,335,2010,Abrir
3218,1519,149,1395,Abrir
3207,1463,0,1520,Abrir
3104,1072,0,1441,Abrir
3264,1579,288,1822,Abrir
3246,1535,157,1887,Abrir
3146,1616,0,1984,Abrir
2807,1254,0,2122,Abrir
2945,1873,0,1904,Abrir
2785,1643,0,1245,Abrir
2320,1643,0,1263,Abrir
2707,1094,0,1435,Abrir
3280,1520,187,1088,Abrir
3250,1584,183,765,Abrir
3243,903,151,226,Abrir
3264,1433,176,171,Abrir
3225,1877,240,31,Abrir
3236,1232,245,0,Abrir
2642,1183,0,0,Abrir
2266,953,0,0,Abrir
2401,1168,0,0,Abrir
3301,1045,45,0,Abrir
2192,446,0,0,Abrir
2514,1055,0,33,Abrir
2688,1003,0,50,Abrir
3067,1063,91,18,Abrir
3227,987,0,39,Abrir
3200,1423,109,0,Abrir
1973,864,64,0,Abrir
2129,624,0,0,Abrir
1921,1106,0,0,Abrir
2331,944,0,13,Abrir
2403,1435,63,73,Abrir
1987,1334,0,222,Abrir
3194,889,130,42,Abrir
2837,850,0,7,Abrir
2685,1046,0,303,Abrir
2080,1229,0,310,Abrir
2069,1065,0,607,Abrir
2224,855,0,720,Abrir
3299,858,143,762,Abrir
3199,960,102,665,Abrir
2277,850,18,1356,Abrir
2259,935,0,1327,Abrir
2480,990,48,2506,Abrir
2893,1087,103,1738,Abrir
2405,1217,0,1582,Abrir
1905,1207,0,1812,Abrir
2192,925,0,1847,Abrir
2413,768,0,1397,Abrir
2441,1395,0,1303,Abrir
2554,959,64,1359,Abrir
2640,1100,0,1210,Abrir
2326,1004,0,1057,Abrir
2746,778,38,892,Abrir
2369,1037,54,801,Abrir
2800,641,0,647,Abrir
2656,659,0,949,Abrir
2389,855,0,1240,Abrir
2180,830,77,1071,Abrir
2672,584,0,1168,Abrir
3312,720,117,1078,Abrir
3088,1648,0,832,Abrir
3249,1065,57,1058,Abrir
2459,1294,0,944,Abrir
2480,1194,0,702,Abrir
2468,1214,0,704,Abrir
2737,1236,0,859,Abrir
2657,1283,71,638,Abrir
2732,1401,0,359,Abrir
2412,1208,16,190,Abrir
2651,1111,67,544,Abrir
2635,1038,0,611,Abrir
3307,1755,155,274,Abrir
3301,1328,61,54,Abrir
2691,1311,0,0,Abrir
3279,1319,63,0,Abrir
3242,575,48,0,Abrir
2451,915,0,0,Abrir
2469,1121,161,0,Abrir
2004,835,21,0,Abrir
2272,829,0,0,Abrir
1975,1044,0,0,Abrir
2243,1060,0,0,Abrir
2205,1360,0,0,Abrir
2090,1317,0,0,Abrir
2628,1329,77,0,Abrir
1680,1139,0,0,Abrir
1473,746,0,0,Abrir
1920,1072,0,0,Abrir
2179,628,0,0,Abrir
2429,720,0,0,Abrir
2425,588,0,0,Abrir
2107,852,0,0,Abrir
2252,1509,53,0,Abrir
2730,1079,173,43,Abrir
3013,1071,159,209,Abrir
3247,1386,240,193,Abrir
2816,1073,51,429,Abrir
2543,1104,0,546,Abrir
2549,819,129,386,Abrir
2139,1342,111,481,Abrir
2306,274,48,613,Abrir
2609,746,0,510,Abrir
2293,414,47,457,Abrir
1750,685,0,722,Abrir
1764,168,0,842,Abrir
1915,346,0,849,Abrir
1745,115,0,891,Abrir
2035,497,0,1158,Abrir
2527,693,16,855,Abrir
2185,718,63,1601,Abrir
1950,880,0,1793,Abrir
1748,1154,0,1469,Abrir
2112,1418,0,1326,Abrir
2245,809,87,1527,Abrir
1998,994,0,1408,Abrir
2093,781,0,1516,Abrir
2864,941,132,1315,Abrir
2862,1079,0,1201,Abrir
2085,895,0,949,Abrir
2445,690,0,1038,Abrir
2073,623,0,1091,Abrir
2797,701,19,1069,Abrir
2220,1264,0,813,Abrir
2351,874,91,566,Abrir
2288,1053,0,745,Abrir
2823,733,0,778,Abrir
1945,1127,0,534,Abrir
2199,871,0,436,Abrir
2391,1089,0,338,Abrir
2210,1090,0,349,Abrir
2559,1535,0,345,Abrir
2411,1178,0,362,Abrir
2672,1254,1,506,Abrir
2096,1072,53,319,Abrir
2224,960,0,268,Abrir
2693,838,36,70,Abrir
2400,729,0,0,Abrir
2375,948,0,0,Abrir
2864,697,12,0,Abrir
3209,787,0,0,Abrir
2303,693,0,0,Abrir
1596,949,0,0,Abrir
1667,849,0,0,Abrir
2199,1023,0,0,Abrir
2643,969,0,0,Abrir
1777,972,0,0,Abrir
2096,1149,0,0,Abrir
1648,1005,0,0,Abrir
2371,1008,0,0,Abrir
2266,1235,144,0,Abrir
2512,496,13,0,Abrir
2292,318,82,0,Abrir
2350,531,0,0,Abrir
2509,402,133,0,Abrir
1965,462,31,71,Abrir
2591,1008,106,90,Abrir
2190,894,0,109,Abrir
2833,1061,109,127,Abrir
2307,669,0,246,Abrir
2817,626,182,377,Abrir
2047,967,0,465,Abrir
2085,801,0,479,Abrir
2438,334,0,584,Abrir
1628,386,0,582,Abrir
1679,934,0,592,Abrir
2083,827,0,603,Abrir
1957,894,0,915,Abrir
2198,944,17,1046,Abrir
1293,722,0,1219,Abrir
674,1009,0,1257,Abrir
2073,1290,0,1421,Abrir
1906,754,15,1502,Abrir
2175,1074,0,1157,Abrir
1879,1170,0,1282,Abrir
2233,977,0,1127,Abrir
2494,641,87,899,Abrir
2386,662,25,1055,Abrir
2180,1133,7,730,Abrir
2809,1213,0,592,Abrir
2265,1285,0,637,Abrir
2055,662,36,958,Abrir
2303,432,1,853,Abrir
2623,651,0,649,Abrir
1886,1010,64,725,Abrir
2375,1073,99,630,Abrir
2307,1006,0,805,Abrir
2761,739,0,498,Abrir
2559,596,0,626,Abrir
1733,702,0,604,Abrir
2081,1015,0,630,Abrir
2167,1275,0,677,Abrir
2366,1040,0,496,Abrir
2909,955,15,418,Abrir
2301,1187,0,325,Abrir
2338,1104,0,439,Abrir
2650,955,0,454,Abrir
3307,1090,90,384,Abrir
2615,1213,0,439,Abrir
2829,907,93,645,Abrir
2007,957,0,671,Abrir
2225,860,0,544,Abrir
2045,1328,0,432,Abrir
2687,827,115,464,Abrir
2448,993,0,371,Abrir
2903,1951,116,560,Abrir
2556,915,0,338,Abrir
2721,1447,41,60,Abrir
2259,978,0,0,Abrir
2874,454,47,0,Abrir
2451,772,80,0,Abrir
2122,1328,0,0,Abrir
2042,1163,0,0,Abrir
2497,1236,0,0,Abrir
2112,974,0,1,Abrir
2303,790,0,0,Abrir
2816,303,165,0,Abrir
2271,467,0,0,Abrir
2384,1367,0,0,Abrir
2791,809,0,0,Abrir
2261,703,44,0,Abrir
1978,389,0,0,Abrir
2323,754,0,48,Abrir
1902,813,0,65,Abrir
2545,883,0,49,Abrir
1831,976,0,144,Abrir
1768,496,0,340,Abrir
2351,1115,0,450,Abrir
2307,697,0,304,Abrir
2330,1519,0,355,Abrir
2559,926,0,357,Abrir
2692,817,210,775,Abrir
2125,918,48,753,Abrir
2470,1086,21,713,Abrir
2164,1694,16,838,Abrir
2624,1361,1,805,Abrir
3158,1307,125,1086,Abrir
3041,1405,57,1015,Abrir
3221,979,38,938,Abrir
2336,660,0,982,Abrir
2501,819,96,897,Abrir
2033,897,0,870,Abrir
2131,1326,0,714,Abrir
1857,1200,0,692,Abrir
1826,1285,0,816,Abrir
2318,1041,0,1137,Abrir
3203,927,157,1166,Abrir
3216,896,0,885,Abrir
2497,1057,6,738,Abrir
2303,1233,0,558,Abrir
2055,848,66,507,Abrir
2157,767,0,496,Abrir
3251,1937,272,527,Abrir
2642,1535,80,606,Abrir
2305,1348,0,576,Abrir
2125,1093,0,710,Abrir
1629,1355,0,511,Abrir
1835,1130,0,457,Abrir
2236,1275,0,309,Abrir
2381,899,0,326,Abrir
2619,465,29,229,Abrir
2806,818,0,352,Abrir
1936,1121,0,213,Abrir
2282,783,0,181,Abrir
3152,1108,16,278,Abrir
2085,1197,0,218,Abrir
2863,1499,110,138,Abrir
2323,973,0,0,Abrir
2589,848,0,0,Abrir
2606,880,0,0,Abrir
2502,1172,0,0,Abrir
2480,794,0,0,Abrir
2523,603,0,4,Abrir
2251,926,0,0,Abrir
2181,780,0,0,Abrir
1939,603,0,0,Abrir
2727,673,99,0,Abrir
2470,402,17,0,Abrir
2265,445,36,0,Abrir
2948,980,181,0,Abrir
2546,944,0,0,Abrir
2314,667,10,0,Abrir
1982,989,0,0,Abrir
2537,471,64,0,Abrir
1989,593,0,0,Abrir
3280,680,159,0,Abrir
2469,1089,32,1,Abrir
1989,873,16,0,Abrir
2256,1117,0,147,Abrir
2386,677,0,257,Abrir
2661,585,7,357,Abrir
2479,953,0,389,Abrir
2445,832,0,315,Abrir
2599,1079,0,262,Abrir
2055,903,0,363,Abrir
2112,1118,0,456,Abrir
2015,1144,0,411,Abrir
3023,773,97,499,Abrir
2203,1001,0,471,Abrir
2176,854,0,637,Abrir
2019,307,0,774,Abrir
1898,807,0,1091,Abrir
2263,1281,0,959,Abrir
1648,1204,19,895,Abrir
2819,1212,221,906,Abrir
2621,1584,131,739,Abrir
2233,1260,78,629,Abrir
2224,709,111,576,Abrir
2320,793,0,497,Abrir
2178,1125,0,466,Abrir
2073,815,0,599,Abrir
2251,725,0,563,Abrir
2351,1137,0,547,Abrir
2192,1193,0,641,Abrir
2073,897,0,567,Abrir
2221,971,0,677,Abrir
1950,944,0,702,Abrir
3248,852,69,503,Abrir
2071,1094,0,576,Abrir
2147,1104,172,570,Abrir
2378,1034,63,473,Abrir
2334,1374,75,630,Abrir
3178,939,160,397,Abrir
3203,1565,193,400,Abrir
2289,716,0,272,Abrir
2630,831,0,369,Abrir
2176,1243,0,336,Abrir
2402,1060,0,371,Abrir
2491,1098,0,470,Abrir
2262,816,0,255,Abrir
2602,764,0,148,Abrir
1755,1081,0,95,Abrir
1865,1149,0,0,Abrir
2242,1007,0,0,Abrir
2998,601,27,0,Abrir
