S1,S2,S3,S4,Clase
3261,2400,0,129,Pinza
3248,1663,0,98,Pinza
3322,2243,0,215,Pinza
3264,2304,0,302,Pinza
3269,2698,0,497,Pinza
3227,2425,0,502,Pinza
3254,2490,0,606,Pinza
3280,3235,0,843,Pinza
3226,3296,0,957,Pinza
3259,2997,0,892,Pinza
3303,3089,0,862,Pinza
3259,3267,0,872,Pinza
3269,3021,0,797,Pinza
3270,3293,0,1040,Pinza
3255,3260,0,1141,Pinza
3266,3257,0,818,Pinza
3270,3223,0,926,Pinza
3258,3280,0,704,Pinza
3270,2832,0,759,Pinza
3312,2985,0,805,Pinza
3246,3267,0,711,Pinza
3270,2880,0,850,Pinza
3248,2307,0,846,Pinza
3283,2818,0,873,Pinza
3257,3219,0,746,Pinza
3207,3233,0,777,Pinza
3289,2592,0,830,Pinza
3307,2579,0,942,Pinza
3269,2998,0,938,Pinza
3255,3259,0,844,Pinza
3243,2848,0,734,Pinza
3211,2514,0,753,Pinza
3255,3211,0,768,Pinza
3274,2137,0,915,Pinza
3331,2769,0,690,Pinza
3269,3008,0,602,Pinza
3268,2719,0,511,Pinza
3230,3221,0,510,Pinza
3298,3015,0,466,Pinza
3225,3222,0,659,Pinza
3299,3216,0,548,Pinza
3230,3165,0,562,Pinza
3239,3221,0,378,Pinza
3313,3055,0,499,Pinza
3278,3183,0,673,Pinza
3259,2795,0,560,Pinza
3293,2336,0,501,Pinza
3280,2435,0,561,Pinza
3251,2297,0,960,Pinza
3244,2337,0,654,Pinza
3216,2718,0,574,Pinza
3264,2871,0,400,Pinza
3312,3172,0,194,Pinza
3291,2494,0,380,Pinza
3201,2726,0,585,Pinza
3280,2915,0,1166,Pinza
3226,3257,0,1439,Pinza
3265,3083,0,1360,Pinza
3301,2241,0,905,Pinza
3278,1904,0,831,Pinza
3232,1360,0,567,Pinza
3264,1821,0,571,Pinza
3293,1968,0,653,Pinza
3294,1599,0,421,Pinza
3277,1566,0,395,Pinza
3251,2150,0,347,Pinza
3225,2193,0,335,Pinza
3248,2867,0,293,Pinza
3325,2630,0,272,Pinza
3243,2087,0,206,Pinza
3264,2217,0,120,Pinza
3264,2315,0,289,Pinza
3335,1962,0,545,Pinza
3297,1851,0,670,Pinza
3231,1773,0,566,Pinza
3217,2892,0,815,Pinza
3241,2000,0,743,Pinza
3312,3302,0,583,Pinza
3253,2849,0,721,Pinza
3253,3230,0,862,Pinza
3258,3248,0,980,Pinza
3273,3258,0,1036,Pinza
3284,3248,0,1009,Pinza
3293,2448,0,834,Pinza
3247,2869,0,690,Pinza
3264,2615,0,561,Pinza
3216,3223,0,631,Pinza
3259,3267,0,622,Pinza
3265,3270,0,566,Pinza
3213,2559,0,630,Pinza
3253,3184,0,427,Pinza
3289,3275,0,598,Pinza
3286,3238,0,619,Pinza
3277,3277,0,425,Pinza
3286,3089,0,475,Pinza
3273,3093,0,419,Pinza
3309,3266,0,449,Pinza
3248,2105,0,451,Pinza
3257,3284,0,561,Pinza
3251,2792,0,560,Pinza
3258,3248,0,465,Pinza
3218,2767,0,412,Pinza
3245,3251,0,374,Pinza
3248,2417,0,363,Pinza
3210,3227,0,268,Pinza
3279,3186,0,496,Pinza
3280,2355,0,368,Pinza
3248,2763,0,380,Pinza
3211,2286,0,534,Pinza
3229,2716,0,407,Pinza
3216,2428,0,461,Pinza
3274,1831,0,577,Pinza
3296,1255,0,411,Pinza
3261,2348,0,322,Pinza
3275,2639,0,176,Pinza
3286,2887,0,308,Pinza
3262,2033,0,231,Pinza
3230,3168,0,253,Pinza
3197,2263,0,217,Pinza
3261,1567,0,181,Pinza
3231,2418,0,347,Pinza
3278,3229,0,435,Pinza
3223,2559,0,563,Pinza
3309,3312,0,458,Pinza
3325,2531,0,688,Pinza
3287,1693,0,720,Pinza
3312,2598,0,647,Pinza
3229,2005,0,720,Pinza
3264,2112,0,494,Pinza
3216,2028,0,224,Pinza
3203,3210,0,81,Pinza
3261,3089,0,29,Pinza
3196,1936,0,90,Pinza
3228,1811,0,188,Pinza
3205,2106,0,276,Pinza
3207,2499,0,381,Pinza
3249,2860,0,240,Pinza
3286,2245,0,272,Pinza
3327,1680,0,242,Pinza
3218,2138,0,406,Pinza
3210,2160,0,463,Pinza
3268,2213,0,560,Pinza
3261,2204,0,472,Pinza
3248,3277,0,389,Pinza
3328,2320,0,327,Pinza
3271,3029,0,507,Pinza
3193,2095,0,479,Pinza
3221,2189,0,315,Pinza
3315,2078,0,473,Pinza
3264,2149,0,411,Pinza
3257,2298,0,432,Pinza
3299,2846,0,288,Pinza
3274,2382,0,386,Pinza
3215,2273,0,709,Pinza
3242,1968,0,618,Pinza
3265,2181,0,506,Pinza
3233,1378,0,559,Pinza
3269,1251,0,483,Pinza
3221,2159,0,340,Pinza
3296,1906,0,319,Pinza
3287,1328,0,401,Pinza
3296,2554,0,447,Pinza
3283,2209,0,450,Pinza
3269,2174,0,656,Pinza
3287,2096,0,731,Pinza
3259,1969,0,638,Pinza
3279,2057,0,659,Pinza
3215,1834,0,709,Pinza
3286,2704,0,539,Pinza
3249,2511,0,672,Pinza
3280,2530,0,904,Pinza
3218,3259,0,743,Pinza
3184,3246,0,528,Pinza
3277,2253,0,467,Pinza
3321,2470,0,656,Pinza
3258,3055,0,573,Pinza
3321,2250,0,350,Pinza
3235,2896,0,453,Pinza
3297,2291,0,721,Pinza
3290,1727,0,926,Pinza
3280,2015,0,863,Pinza
3291,2112,0,564,Pinza
3272,1961,0,335,Pinza
3273,2109,0,368,Pinza
3259,1979,0,217,Pinza
3265,2240,0,263,Pinza
3282,1691,0,302,Pinza
3248,2797,0,479,Pinza
3283,2599,0,627,Pinza
3296,2315,0,511,Pinza
3293,1726,0,641,Pinza
3257,1932,0,768,Pinza
3247,2588,0,592,Pinza
3237,2014,0,308,Pinza
3311,2095,0,294,Pinza
3214,1728,0,192,Pinza
3215,3277,0,175,Pinza
3175,2126,0,244,Pinza
3213,2212,0,146,Pinza
3334,2035,0,144,Pinza
3295,1414,0,127,Pinza
3281,2206,0,131,Pinza
3223,2339,0,135,Pinza
3280,2382,0,234,Pinza
3306,2324,0,234,Pinza
3247,2316,0,803,Pinza
3266,2542,0,687,Pinza
3220,2706,0,658,Pinza
3222,2495,0,883,Pinza
3238,2505,0,907,Pinza
3274,2699,0,702,Pinza
3243,2794,0,511,Pinza
3274,2525,0,647,Pinza
3307,3326,0,538,Pinza
3287,2768,0,547,Pinza
3283,2587,0,403,Pinza
3261,2502,0,490,Pinza
3284,2610,0,447,Pinza
3281,2525,0,584,Pinza
3283,2558,0,594,Pinza
3277,2559,0,487,Pinza
3237,2601,0,569,Pinza
3289,2366,0,528,Pinza
3294,2793,0,371,Pinza
3263,3235,0,405,Pinza
3248,2544,0,497,Pinza
3251,2512,0,441,Pinza
3238,2649,0,412,Pinza
3291,3261,0,355,Pinza
3287,2672,0,366,Pinza
3280,2903,0,446,Pinza
3316,3242,0,424,Pinza
3239,3201,0,525,Pinza
3253,3275,0,637,Pinza
3246,3233,0,528,Pinza
3217,3232,0,603,Pinza
3227,3253,0,465,Pinza
3234,3263,0,575,Pinza
3248,1901,0,387,Pinza
3234,1887,0,474,Pinza
3226,3265,0,454,Pinza
3264,2625,0,452,Pinza
3239,3272,0,277,Pinza
3220,3295,0,383,Pinza
3264,3257,0,279,Pinza
3280,2486,0,384,Pinza
3268,2466,0,381,Pinza
3274,2559,0,557,Pinza
3273,2642,0,382,Pinza
3234,2481,0,524,Pinza
3253,2016,0,365,Pinza
3199,2399,0,510,Pinza
3263,1598,0,476,Pinza
3250,2105,0,976,Pinza
3244,1643,0,1361,Pinza
3287,2294,0,1088,Pinza
3159,1680,0,571,Pinza
3271,1743,0,501,Pinza
3203,1354,0,349,Pinza
3194,2770,0,291,Pinza
3215,3229,0,244,Pinza
3261,2538,0,293,Pinza
3199,2494,0,272,Pinza
3239,3260,0,281,Pinza
3281,2139,0,307,Pinza
3291,2286,0,454,Pinza
3322,2093,0,453,Pinza
3269,2718,0,669,Pinza
3243,2672,0,483,Pinza
3205,2274,0,511,Pinza
3219,2778,0,704,Pinza
3239,3251,0,562,Pinza
3265,2701,0,694,Pinza
3184,3268,0,785,Pinza
3249,3227,0,811,Pinza
3278,3260,0,1200,Pinza
3210,3291,0,845,Pinza
3232,3271,0,955,Pinza
3213,3103,0,867,Pinza
3261,2990,0,848,Pinza
3277,2797,0,465,Pinza
3253,2271,0,433,Pinza
3222,2115,0,407,Pinza
3253,2931,0,399,Pinza
3189,3149,0,313,Pinza
3269,2959,0,441,Pinza
3191,3103,0,490,Pinza
3239,2909,0,495,Pinza
3310,3025,0,413,Pinza
3277,2706,0,437,Pinza
3252,3266,0,384,Pinza
3216,2522,0,419,Pinza
3227,2409,0,414,Pinza
3216,2195,0,500,Pinza
3280,2129,0,411,Pinza
3243,3006,0,337,Pinza
3235,2280,0,400,Pinza
3262,2544,0,511,Pinza
3215,2242,0,427,Pinza
3152,2912,0,273,Pinza
3237,3099,0,284,Pinza
3213,3269,0,388,Pinza
3270,3028,0,466,Pinza
3213,2943,0,432,Pinza
3167,3233,0,527,Pinza
3285,2768,0,305,Pinza
3263,3216,0,432,Pinza
3325,2544,0,261,Pinza
3250,2591,0,409,Pinza
3202,2619,0,366,Pinza
3281,2812,0,430,Pinza
3270,2625,0,327,Pinza
3258,2117,0,292,Pinza
3305,2374,0,281,Pinza
3266,2704,0,256,Pinza
3274,1594,0,242,Pinza
3291,1954,0,272,Pinza
3266,2746,0,346,Pinza
3270,2624,0,843,Pinza
3267,1701,0,851,Pinza
3271,2167,0,905,Pinza
3323,1251,0,611,Pinza
3248,1623,0,400,Pinza
3302,1605,0,416,Pinza
3207,1897,0,227,Pinza
3248,1744,0,276,Pinza
3275,2192,0,352,Pinza
3269,1424,0,435,Pinza
3190,1853,0,433,Pinza
3218,2401,0,583,Pinza
3248,1735,0,384,Pinza
3205,2556,0,267,Pinza
3247,2164,0,396,Pinza
3269,2260,0,560,Pinza
3219,3142,0,415,Pinza
3261,2833,0,495,Pinza
3235,3234,0,545,Pinza
3274,3093,0,533,Pinza
3268,3257,0,458,Pinza
3229,3271,0,639,Pinza
3237,3301,0,633,Pinza
3243,3216,0,564,Pinza
3280,3216,0,475,Pinza
3303,3269,0,481,Pinza
3190,3263,0,432,Pinza
3178,3280,0,442,Pinza
3234,3259,0,385,Pinza
3248,3301,0,511,Pinza
3311,3254,0,415,Pinza
3200,3316,0,391,Pinza
3278,3267,0,409,Pinza
3219,3293,0,320,Pinza
3262,3222,0,427,Pinza
3267,3265,0,563,Pinza
3207,3252,0,394,Pinza
3243,3293,0,459,Pinza
3280,3180,0,567,Pinza
3236,3216,0,500,Pinza
3231,3299,0,549,Pinza
3177,3275,0,401,Pinza
3254,2795,0,423,Pinza
3263,2963,0,389,Pinza
3280,3277,0,528,Pinza
3291,2906,0,402,Pinza
3207,3215,0,380,Pinza
3162,3056,0,375,Pinza
3219,2891,0,321,Pinza
3319,2278,0,398,Pinza
3245,3233,0,359,Pinza
3201,3243,0,389,Pinza
3205,3241,0,376,Pinza
3249,3210,0,417,Pinza
3280,2768,0,304,Pinza
3243,3314,0,285,Pinza
3290,3195,0,323,Pinza
3251,3226,0,313,Pinza
3263,3191,0,378,Pinza
3178,3272,0,368,Pinza
3207,3228,0,279,Pinza
3227,3237,0,190,Pinza
3281,3254,0,308,Pinza
3255,3259,0,221,Pinza
3229,3286,0,442,Pinza
3263,3271,0,629,Pinza
3175,3247,0,482,Pinza
3237,2794,0,585,Pinza
3227,2713,0,457,Pinza
3329,3081,0,369,Pinza
3227,2419,0,390,Pinza
3249,3230,0,409,Pinza
3251,2559,0,330,Pinza
3327,3217,0,153,Pinza
3264,3220,0,163,Pinza
3267,2532,0,125,Pinza
3248,2441,0,209,Pinza
3238,2438,0,199,Pinza
3301,2427,0,301,Pinza
3261,2707,0,368,Pinza
3275,2846,0,679,Pinza
3201,3280,0,581,Pinza
3250,3271,0,597,Pinza
3280,3285,0,589,Pinza
3248,3247,0,734,Pinza
3217,3241,0,501,Pinza
3262,3253,0,577,Pinza
3235,3206,0,362,Pinza
3229,3238,0,342,Pinza
3221,3158,0,442,Pinza
3259,2960,0,557,Pinza
3277,3184,0,814,Pinza
3226,3296,0,763,Pinza
3248,3283,0,634,Pinza
3217,3233,0,617,Pinza
3273,3299,0,572,Pinza
3253,3260,0,573,Pinza
3248,3131,0,702,Pinza
3229,2927,0,720,Pinza
3259,3238,0,778,Pinza
3224,3239,0,598,Pinza
3285,3267,0,638,Pinza
3219,3285,0,624,Pinza
3235,3215,0,530,Pinza
3281,3270,0,570,Pinza
3237,3216,0,624,Pinza
3241,3238,0,752,Pinza
3261,3267,0,592,Pinza
3184,3243,0,879,Pinza
3225,3271,0,634,Pinza
3231,3249,0,576,Pinza
3181,3259,0,615,Pinza
3206,3233,0,540,Pinza
3253,3269,0,581,Pinza
3255,3291,0,398,Pinza
3195,3235,0,478,Pinza
3248,3212,0,560,Pinza
3161,3267,0,698,Pinza
3188,3245,0,682,Pinza
3275,3243,0,485,Pinza
3246,3211,0,398,Pinza
3203,3244,0,294,Pinza
3200,3286,0,412,Pinza
3202,3179,0,560,Pinza
3235,3230,0,320,Pinza
3215,3242,0,94,Pinza
3198,3110,0,97,Pinza
3217,3204,0,117,Pinza
3248,3234,0,273,Pinza
3223,3200,0,452,Pinza
3227,3274,0,305,Pinza
3151,2625,0,791,Pinza
3199,3220,0,785,Pinza
3239,3226,0,688,Pinza
3226,3222,0,566,Pinza
3203,3251,0,416,Pinza
3190,3248,0,380,Pinza
3215,2879,0,373,Pinza
3211,3216,0,469,Pinza
3178,3275,0,394,Pinza
3152,2196,0,336,Pinza
3199,2075,0,346,Pinza
3248,2061,0,349,Pinza
3227,2225,0,247,Pinza
3213,2541,0,227,Pinza
3237,2922,0,372,Pinza
3233,2951,0,494,Pinza
3295,2477,0,436,Pinza
3156,2909,0,432,Pinza
3275,3264,0,465,Pinza
3179,2365,0,602,Pinza
3210,3269,0,511,Pinza
3247,3283,0,736,Pinza
3294,3242,0,818,Pinza
3189,3207,0,848,Pinza
3248,3248,0,749,Pinza
3191,3230,0,783,Pinza
3217,3203,0,1021,Pinza
3201,3233,0,890,Pinza
3227,3247,0,942,Pinza
3253,3261,0,919,Pinza
3184,3312,0,881,Pinza
3195,3233,0,960,Pinza
3290,3251,0,960,Pinza
3178,3235,0,740,Pinza
3202,3271,0,813,Pinza
3249,3280,0,765,Pinza
3198,3246,0,801,Pinza
3206,3246,0,704,Pinza
3235,3238,0,912,Pinza
3221,3238,0,1040,Pinza
3216,3244,0,1104,Pinza
3237,3265,0,1015,Pinza
3182,3241,0,623,Pinza
3189,3218,0,542,Pinza
3143,3270,0,609,Pinza
3217,3248,0,842,Pinza
3189,3237,0,804,Pinza
3265,3216,0,663,Pinza
3186,3274,0,784,Pinza
3213,3246,0,581,Pinza
3180,3295,0,641,Pinza
3215,3223,0,962,Pinza
3223,3270,0,749,Pinza
3229,3283,0,784,Pinza
3245,3280,0,636,Pinza
3214,3216,0,815,Pinza
3184,3259,0,751,Pinza
3159,3269,0,688,Pinza
3280,3261,0,591,Pinza
3280,3271,0,730,Pinza
3222,3227,0,531,Pinza
3189,3243,0,541,Pinza
3241,3248,0,374,Pinza
3213,3242,0,261,Pinza
3253,3200,0,240,Pinza
3232,3291,0,388,Pinza
3281,3258,0,649,Pinza
3309,2641,0,1031,Pinza
3242,3273,0,781,Pinza
3237,3286,0,501,Pinza
3244,3088,0,355,Pinza
