S1,S2,S3,S4,Clase
735,112,2239,151,Pinza
1171,219,2272,150,Pinza
328,272,2303,142,Pinza
737,0,2267,80,Pinza
762,138,2267,144,Pinza
608,0,2277,218,Pinza
464,137,2268,221,Pinza
79,0,2277,285,Pinza
302,0,2293,307,Pinza
1121,0,2294,207,Pinza
879,0,2241,173,Pinza
239,0,2234,86,Pinza
1311,194,2222,84,Pinza
349,0,2304,163,Pinza
1315,211,2268,233,Pinza
466,0,2304,261,Pinza
374,0,2283,321,Pinza
66,0,2245,251,Pinza
589,0,2247,339,Pinza
307,0,2285,358,Pinza
654,143,2256,259,Pinza
150,507,2282,407,Pinza
1386,357,2256,257,Pinza
367,310,2258,310,Pinza
923,18,2295,223,Pinza
226,192,2269,336,Pinza
1327,0,2274,272,Pinza
368,145,2246,305,Pinza
95,0,2249,313,Pinza
796,501,2281,281,Pinza
183,304,2302,287,Pinza
39,0,2283,502,Pinza
0,167,2262,302,Pinza
784,0,2271,367,Pinza
1411,0,2285,347,Pinza
976,0,2279,373,Pinza
1212,0,2269,371,Pinza
987,0,2282,349,Pinza
605,0,2256,430,Pinza
429,385,2263,272,Pinza
384,0,2269,234,Pinza
45,0,2251,294,Pinza
718,0,2283,455,Pinza
167,0,2286,291,Pinza
336,397,2295,258,Pinza
353,18,2258,190,Pinza
1323,0,2272,166,Pinza
726,0,2267,286,Pinza
596,0,2292,304,Pinza
784,0,2230,322,Pinza
1034,0,2261,330,Pinza
258,0,2279,317,Pinza
61,192,2271,403,Pinza
1133,0,2265,489,Pinza
631,72,2279,631,Pinza
128,0,2246,800,Pinza
289,0,2282,771,Pinza
34,139,2277,630,Pinza
396,0,2225,529,Pinza
686,0,2259,277,Pinza
562,0,2262,265,Pinza
538,176,2215,258,Pinza
715,14,2278,356,Pinza
949,0,2254,432,Pinza
558,0,2280,551,Pinza
978,240,2282,507,Pinza
199,307,2239,543,Pinza
656,363,2269,542,Pinza
496,90,2267,562,Pinza
85,53,2320,592,Pinza
369,499,2305,1015,Pinza
135,176,2273,878,Pinza
39,235,2256,896,Pinza
576,462,2286,831,Pinza
462,441,2277,919,Pinza
730,593,2288,926,Pinza
1056,301,2250,1344,Pinza
902,172,2265,1019,Pinza
655,903,2236,1099,Pinza
1245,739,2276,1738,Pinza
962,307,2279,1230,Pinza
1443,647,2304,1423,Pinza
1058,411,2256,1699,Pinza
447,133,2255,1371,Pinza
371,267,2278,1459,Pinza
1418,80,2214,1333,Pinza
978,119,2256,1198,Pinza
337,174,2269,1449,Pinza
711,308,2237,1101,Pinza
723,709,2288,1099,Pinza
1008,581,2291,1281,Pinza
1208,185,2238,1328,Pinza
1133,18,2282,1013,Pinza
865,47,2249,1265,Pinza
698,132,2276,1152,Pinza
1078,710,2320,1188,Pinza
927,295,2237,833,Pinza
255,594,2261,835,Pinza
111,234,2249,837,Pinza
1099,338,2233,1010,Pinza
1149,119,2299,944,Pinza
358,36,2254,918,Pinza
1040,304,2230,867,Pinza
423,70,2278,803,Pinza
1408,0,2259,817,Pinza
901,0,2250,608,Pinza
263,0,2286,498,Pinza
906,149,2252,423,Pinza
1153,0,2283,560,Pinza
349,237,2269,432,Pinza
95,2,2235,442,Pinza
1034,0,2231,400,Pinza
1393,0,2279,377,Pinza
421,272,2240,555,Pinza
458,444,2256,561,Pinza
1055,721,2287,686,Pinza
1405,465,2282,962,Pinza
1216,240,2234,797,Pinza
643,54,2246,621,Pinza
651,245,2230,539,Pinza
1321,670,2240,426,Pinza
560,143,2311,434,Pinza
112,0,2279,483,Pinza
591,0,2287,380,Pinza
727,0,2254,323,Pinza
759,46,2263,401,Pinza
1511,0,2250,226,Pinza
987,0,2246,273,Pinza
1187,187,2246,251,Pinza
578,3,2236,299,Pinza
432,0,2278,275,Pinza
1268,155,2258,242,Pinza
1662,295,2300,222,Pinza
1122,16,2253,506,Pinza
1424,0,2236,535,Pinza
704,222,2258,739,Pinza
644,193,2275,972,Pinza
1061,176,2243,1164,Pinza
301,386,2288,1041,Pinza
187,227,2214,1056,Pinza
1213,177,2247,1067,Pinza
675,131,2256,1218,Pinza
290,138,2285,1726,Pinza
84,65,2277,1520,Pinza
565,367,2286,1139,Pinza
459,272,2265,1094,Pinza
430,196,2275,1247,Pinza
765,68,2255,1519,Pinza
1316,144,2270,1520,Pinza
1171,0,2291,1613,Pinza
723,238,2293,1406,Pinza
208,166,2252,1481,Pinza
614,67,2256,1233,Pinza
490,11,2273,855,Pinza
672,0,2254,1072,Pinza
211,0,2263,1200,Pinza
1318,0,2231,993,Pinza
386,225,2276,917,Pinza
1051,126,2240,1183,Pinza
1104,364,2267,1088,Pinza
640,83,2221,759,Pinza
212,592,2279,1481,Pinza
970,121,2263,1100,Pinza
1220,81,2267,980,Pinza
381,0,2315,1152,Pinza
368,213,2255,784,Pinza
108,32,2276,674,Pinza
0,208,2288,777,Pinza
627,914,2270,890,Pinza
1204,206,2272,813,Pinza
1293,0,2282,681,Pinza
826,0,2275,875,Pinza
491,0,2238,712,Pinza
767,331,2259,704,Pinza
1097,284,2234,724,Pinza
854,703,2256,527,Pinza
253,157,2256,561,Pinza
77,0,2259,564,Pinza
1529,0,2207,753,Pinza
799,0,2288,603,Pinza
554,0,2261,394,Pinza
410,0,2237,395,Pinza
1313,0,2271,350,Pinza
891,0,2251,128,Pinza
1337,192,2293,462,Pinza
434,89,2268,618,Pinza
432,18,2258,698,Pinza
114,0,2256,623,Pinza
1472,0,2225,374,Pinza
433,0,2247,370,Pinza
336,0,2282,302,Pinza
669,420,2254,381,Pinza
772,912,2301,330,Pinza
857,227,2234,589,Pinza
467,89,2256,747,Pinza
157,0,2286,423,Pinza
0,0,2273,448,Pinza
0,0,2247,459,Pinza
0,0,2259,320,Pinza
0,0,2258,224,Pinza
169,22,2257,471,Pinza
16,0,2263,442,Pinza
729,0,2295,561,Pinza
933,0,2288,542,Pinza
1214,27,2259,484,Pinza
613,14,2254,454,Pinza
496,51,2259,385,Pinza
386,222,2256,538,Pinza
92,1,2262,455,Pinza
265,528,2290,442,Pinza
757,110,2263,625,Pinza
1023,65,2275,467,Pinza
1294,6,2247,451,Pinza
383,0,2242,326,Pinza
87,0,2271,372,Pinza
790,251,2256,237,Pinza
922,112,2261,429,Pinza
467,64,2258,387,Pinza
476,2,2245,534,Pinza
143,80,2263,646,Pinza
297,18,2263,789,Pinza
919,0,2309,511,Pinza
210,0,2223,496,Pinza
671,0,2281,663,Pinza
1023,0,2256,447,Pinza
691,0,2256,402,Pinza
1213,0,2267,441,Pinza
633,0,2261,368,Pinza
775,0,2281,338,Pinza
1243,259,2293,341,Pinza
1456,650,2287,402,Pinza
720,135,2283,469,Pinza
762,0,2268,406,Pinza
256,511,2278,280,Pinza
831,57,2278,311,Pinza
553,0,2283,362,Pinza
992,0,2262,437,Pinza
548,0,2277,378,Pinza
195,0,2265,257,Pinza
1078,0,2274,269,Pinza
1138,0,2236,368,Pinza
284,0,2286,250,Pinza
1001,406,2206,282,Pinza
606,16,2297,206,Pinza
691,173,2261,246,Pinza
219,0,2269,386,Pinza
354,0,2288,146,Pinza
976,0,2303,436,Pinza
285,0,2273,247,Pinza
403,128,2261,178,Pinza
