S1,S2,S3,S4,Clase
0,0,2252,176,Cerrar
0,0,2190,168,Cerrar
0,0,2255,302,Cerrar
0,0,2222,295,Cerrar
0,0,2226,317,Cerrar
0,0,2206,239,Cerrar
0,0,2224,189,Cerrar
0,0,2256,147,Cerrar
0,0,2228,209,Cerrar
0,0,2256,112,Cerrar
0,0,2254,78,Cerrar
0,0,2240,0,Cerrar
0,0,2244,95,Cerrar
0,0,2285,65,Cerrar
0,0,2238,58,Cerrar
0,0,2235,0,Cerrar
0,0,2243,0,Cerrar
0,0,2211,0,Cerrar
0,0,2224,0,Cerrar
0,0,2224,0,Cerrar
0,0,2224,0,Cerrar
0,0,2240,0,Cerrar
0,0,2255,0,Cerrar
0,0,2257,0,Cerrar
0,0,2278,0,Cerrar
0,0,2253,0,Cerrar
0,0,2257,0,Cerrar
0,0,2246,0,Cerrar
0,0,2242,0,Cerrar
0,0,2251,0,Cerrar
0,0,2227,0,Cerrar
0,0,2256,0,Cerrar
0,0,2228,0,Cerrar
0,0,2242,0,Cerrar
0,0,2242,0,Cerrar
0,0,2258,0,Cerrar
0,0,2267,0,Cerrar
0,0,2224,0,Cerrar
0,0,2257,0,Cerrar
0,0,2249,0,Cerrar
0,0,2271,0,Cerrar
0,0,2254,0,Cerrar
0,0,2247,0,Cerrar
0,0,2249,0,Cerrar
0,0,2230,0,Cerrar
0,0,2254,0,Cerrar
0,0,2269,0,Cerrar
0,0,2226,0,Cerrar
0,0,2249,0,Cerrar
0,0,2221,0,Cerrar
0,0,2218,0,Cerrar
0,0,2240,0,Cerrar
0,0,2251,251,Cerrar
0,0,2240,661,Cerrar
0,0,2258,768,Cerrar
0,0,2263,880,Cerrar
0,0,2196,810,Cerrar
0,0,2256,713,Cerrar
0,0,2215,656,Cerrar
0,0,2245,466,Cerrar
0,0,2269,403,Cerrar
0,0,2256,272,Cerrar
0,0,2218,183,Cerrar
0,0,2235,218,Cerrar
0,0,2224,134,Cerrar
0,0,2251,221,Cerrar
0,0,2214,291,Cerrar
0,0,2267,195,Cerrar
0,0,2230,233,Cerrar
0,0,2261,176,Cerrar
0,0,2238,209,Cerrar
0,0,2246,201,Cerrar
0,0,2257,194,Cerrar
0,0,2239,151,Cerrar
0,0,2240,166,Cerrar
0,0,2253,85,Cerrar
0,0,2256,97,Cerrar
0,0,2243,0,Cerrar
0,0,2203,29,Cerrar
0,0,2286,19,Cerrar
0,0,2213,11,Cerrar
0,0,2247,0,Cerrar
0,0,2240,6,Cerrar
0,0,2288,39,Cerrar
0,0,2246,0,Cerrar
0,0,2252,0,Cerrar
0,0,2224,0,Cerrar
0,0,2238,0,Cerrar
0,0,2226,0,Cerrar
0,0,2261,0,Cerrar
0,0,2265,0,Cerrar
0,0,2297,0,Cerrar
0,0,2255,0,Cerrar
0,0,2261,0,Cerrar
0,0,2251,0,Cerrar
0,0,2235,0,Cerrar
0,0,2241,0,Cerrar
0,0,2224,0,Cerrar
0,0,2271,0,Cerrar
0,0,2236,0,Cerrar
0,0,2256,0,Cerrar
0,0,2206,0,Cerrar
0,0,2256,0,Cerrar
0,0,2256,0,Cerrar
0,0,2240,0,Cerrar
0,0,2235,0,Cerrar
0,0,2237,0,Cerrar
0,0,2255,0,Cerrar
0,0,2238,0,Cerrar
0,0,2263,0,Cerrar
0,0,2227,0,Cerrar
0,0,2261,0,Cerrar
0,0,2271,0,Cerrar
0,0,2226,4,Cerrar
0,0,2235,0,Cerrar
0,0,2218,83,Cerrar
0,0,2228,295,Cerrar
0,0,2256,577,Cerrar
0,0,2256,999,Cerrar
0,0,2270,959,Cerrar
0,0,2287,849,Cerrar
0,0,2256,597,Cerrar
0,0,2224,417,Cerrar
0,0,2247,412,Cerrar
0,0,2234,284,Cerrar
0,0,2210,320,Cerrar
0,0,2256,224,Cerrar
0,0,2299,282,Cerrar
0,0,2245,246,Cerrar
0,0,2267,214,Cerrar
0,0,2224,272,Cerrar
0,0,2251,171,Cerrar
0,0,2230,187,Cerrar
0,0,2239,117,Cerrar
0,0,2224,7,Cerrar
0,0,2235,95,Cerrar
0,0,2266,106,Cerrar
0,0,2258,122,Cerrar
0,0,2233,118,Cerrar
0,0,2221,166,Cerrar
0,0,2238,58,Cerrar
0,0,2276,43,Cerrar
0,0,2256,0,Cerrar
0,0,2275,0,Cerrar
0,0,2238,0,Cerrar
0,0,2268,0,Cerrar
0,0,2227,0,Cerrar
0,0,2262,0,Cerrar
0,0,2218,0,Cerrar
0,0,2257,0,Cerrar
0,0,2257,0,Cerrar
0,0,2262,0,Cerrar
0,0,2245,0,Cerrar
0,0,2261,8,Cerrar
0,0,2233,0,Cerrar
0,0,2226,0,Cerrar
0,0,2249,0,Cerrar
0,0,2254,0,Cerrar
0,0,2259,0,Cerrar
0,0,2240,0,Cerrar
0,0,2273,0,Cerrar
0,0,2231,0,Cerrar
0,0,2270,0,Cerrar
0,0,2251,0,Cerrar
0,0,2256,0,Cerrar
0,0,2224,0,Cerrar
0,0,2237,0,Cerrar
0,0,2237,0,Cerrar
0,0,2273,0,Cerrar
0,0,2226,0,Cerrar
0,0,2230,0,Cerrar
0,0,2241,0,Cerrar
0,0,2226,0,Cerrar
0,0,2257,0,Cerrar
0,0,2235,0,Cerrar
0,0,2224,0,Cerrar
0,0,2214,0,Cerrar
0,0,2256,38,Cerrar
0,0,2256,219,Cerrar
0,0,2256,36,Cerrar
0,0,2230,203,Cerrar
0,0,2274,421,Cerrar
0,0,2240,663,Cerrar
0,0,2240,771,Cerrar
0,0,2234,475,Cerrar
0,0,2249,304,Cerrar
0,0,2225,340,Cerrar
0,0,2262,449,Cerrar
0,0,2214,266,Cerrar
0,0,2247,193,Cerrar
0,0,2230,199,Cerrar
0,0,2256,192,Cerrar
0,0,2233,122,Cerrar
0,0,2224,199,Cerrar
0,0,2256,84,Cerrar
0,0,2240,90,Cerrar
0,0,2240,147,Cerrar
0,0,2239,199,Cerrar
0,0,2251,108,Cerrar
0,0,2254,80,Cerrar
0,0,2236,124,Cerrar
0,0,2242,275,Cerrar
0,0,2253,201,Cerrar
0,0,2221,96,Cerrar
0,0,2246,272,Cerrar
0,0,2245,88,Cerrar
0,0,2248,80,Cerrar
0,0,2262,48,Cerrar
0,0,2226,39,Cerrar
0,0,2269,0,Cerrar
0,0,2240,0,Cerrar
0,0,2273,0,Cerrar
465,0,2237,0,Cerrar
82,0,2259,0,Cerrar
0,0,2256,0,Cerrar
0,0,2255,0,Cerrar
0,0,2239,0,Cerrar
0,0,2208,0,Cerrar
0,0,2245,0,Cerrar
0,0,2237,0,Cerrar
0,0,2265,0,Cerrar
0,0,2249,0,Cerrar
0,0,2259,0,Cerrar
0,0,2224,0,Cerrar
0,0,2227,0,Cerrar
0,0,2233,0,Cerrar
0,0,2265,0,Cerrar
0,0,2246,0,Cerrar
0,0,2250,0,Cerrar
0,0,2271,0,Cerrar
0,0,2225,0,Cerrar
0,0,2228,0,Cerrar
0,0,2250,0,Cerrar
0,0,2226,0,Cerrar
0,0,2256,0,Cerrar
0,0,2231,0,Cerrar
0,0,2256,0,Cerrar
0,0,2227,71,Cerrar
0,0,2269,109,Cerrar
0,0,2277,265,Cerrar
0,0,2227,207,Cerrar
0,0,2226,264,Cerrar
0,0,2233,75,Cerrar
0,0,2239,48,Cerrar
0,0,2233,49,Cerrar
0,0,2230,133,Cerrar
0,0,2258,81,Cerrar
0,0,2229,116,Cerrar
0,0,2239,278,Cerrar
0,0,2285,594,Cerrar
0,0,2265,817,Cerrar
0,0,2241,666,Cerrar
0,0,2205,1072,Cerrar
0,0,2278,691,Cerrar
0,0,2231,481,Cerrar
0,0,2282,464,Cerrar
0,0,2251,411,Cerrar
0,0,2242,314,Cerrar
0,0,2273,384,Cerrar
0,0,2243,157,Cerrar
0,0,2229,233,Cerrar
0,0,2245,134,Cerrar
0,0,2241,299,Cerrar
0,0,2247,158,Cerrar
0,0,2229,225,Cerrar
0,0,2251,134,Cerrar
0,0,2233,203,Cerrar
0,0,2263,172,Cerrar
0,0,2269,181,Cerrar
0,0,2263,80,Cerrar
0,0,2238,176,Cerrar
0,0,2245,71,Cerrar
0,0,2253,53,Cerrar
0,0,2239,0,Cerrar
0,0,2256,0,Cerrar
0,0,2237,0,Cerrar
0,0,2260,0,Cerrar
0,0,2268,0,Cerrar
0,0,2254,0,Cerrar
0,0,2247,0,Cerrar
0,0,2271,0,Cerrar
0,0,2261,0,Cerrar
0,0,2221,0,Cerrar
0,0,2246,0,Cerrar
0,0,2230,0,Cerrar
0,0,2236,0,Cerrar
0,0,2231,0,Cerrar
0,0,2243,0,Cerrar
0,0,2237,0,Cerrar
0,0,2263,0,Cerrar
0,0,2238,0,Cerrar
0,0,2255,0,Cerrar
0,0,2235,0,Cerrar
0,0,2241,0,Cerrar
0,0,2293,0,Cerrar
0,0,2267,0,Cerrar
0,0,2245,0,Cerrar
0,0,2267,0,Cerrar
0,0,2256,0,Cerrar
0,0,2211,0,Cerrar
0,0,2251,0,Cerrar
0,0,2254,0,Cerrar
0,0,2273,0,Cerrar
0,0,2260,0,Cerrar
0,0,2238,0,Cerrar
0,0,2240,0,Cerrar
0,0,2235,0,Cerrar
0,0,2283,0,Cerrar
0,0,2251,267,Cerrar
0,0,2261,354,Cerrar
0,0,2261,611,Cerrar
0,0,2247,688,Cerrar
0,0,2229,467,Cerrar
0,0,2258,395,Cerrar
0,0,2285,215,Cerrar
0,0,2256,98,Cerrar
0,0,2257,166,Cerrar
0,0,2225,338,Cerrar
0,0,2229,197,Cerrar
0,0,2257,144,Cerrar
0,0,2224,207,Cerrar
0,0,2240,177,Cerrar
0,0,2261,122,Cerrar
0,0,2245,207,Cerrar
0,0,2243,54,Cerrar
0,0,2237,110,Cerrar
0,0,2250,123,Cerrar
0,0,2271,141,Cerrar
0,0,2243,188,Cerrar
0,0,2237,170,Cerrar
0,0,2217,73,Cerrar
0,0,2287,60,Cerrar
0,0,2238,38,Cerrar
0,0,2245,0,Cerrar
0,0,2245,0,Cerrar
0,0,2254,0,Cerrar
0,0,2272,0,Cerrar
0,0,2241,0,Cerrar
0,0,2256,0,Cerrar
0,0,2224,0,Cerrar
0,0,2256,0,Cerrar
0,0,2231,0,Cerrar
0,0,2249,0,Cerrar
0,0,2273,0,Cerrar
0,0,2225,0,Cerrar
0,0,2256,0,Cerrar
0,0,2226,0,Cerrar
0,0,2221,0,Cerrar
0,0,2288,0,Cerrar
0,0,2239,0,Cerrar
0,0,2227,0,Cerrar
0,0,2255,0,Cerrar
0,0,2230,0,Cerrar
0,0,2263,0,Cerrar
0,0,2275,0,Cerrar
0,0,2257,0,Cerrar
0,0,2288,0,Cerrar
0,0,2246,0,Cerrar
0,0,2264,0,Cerrar
0,0,2208,0,Cerrar
0,0,2262,0,Cerrar
0,0,2271,0,Cerrar
0,0,2247,0,Cerrar
0,0,2268,0,Cerrar
0,0,2256,0,Cerrar
0,0,2208,0,Cerrar
0,0,2258,0,Cerrar
0,0,2243,0,Cerrar
0,0,2272,0,Cerrar
0,0,2227,0,Cerrar
0,0,2287,0,Cerrar
0,0,2254,0,Cerrar
0,0,2225,0,Cerrar
0,0,2256,0,Cerrar
0,0,2243,0,Cerrar
0,0,2239,169,Cerrar
0,0,2256,90,Cerrar
0,0,2237,178,Cerrar
0,0,2224,432,Cerrar
0,0,2240,719,Cerrar
0,0,2266,965,Cerrar
0,0,2285,737,Cerrar
0,0,2270,489,Cerrar
0,0,2243,419,Cerrar
0,0,2271,272,Cerrar
0,0,2278,336,Cerrar
0,0,2220,256,Cerrar
0,0,2245,190,Cerrar
0,0,2224,194,Cerrar
0,0,2267,208,Cerrar
0,0,2238,192,Cerrar
0,0,2231,75,Cerrar
0,0,2285,153,Cerrar
0,0,2246,141,Cerrar
0,0,2288,254,Cerrar
0,0,2218,141,Cerrar
0,0,2238,112,Cerrar
0,0,2234,118,Cerrar
0,0,2194,144,Cerrar
0,0,2266,197,Cerrar
0,0,2261,71,Cerrar
0,0,2253,31,Cerrar
0,0,2265,30,Cerrar
0,0,2274,0,Cerrar
0,0,2223,0,Cerrar
0,0,2257,0,Cerrar
0,0,2245,0,Cerrar
0,0,2249,0,Cerrar
0,0,2224,0,Cerrar
0,0,2278,0,Cerrar
0,0,2256,0,Cerrar
0,0,2252,0,Cerrar
0,0,2256,34,Cerrar
0,0,2255,58,Cerrar
0,0,2262,104,Cerrar
0,0,2242,137,Cerrar
0,0,2254,123,Cerrar
0,0,2251,54,Cerrar
0,0,2276,0,Cerrar
0,0,2263,0,Cerrar
0,0,2276,0,Cerrar
0,0,2226,0,Cerrar
0,0,2256,0,Cerrar
0,0,2258,0,Cerrar
0,0,2255,0,Cerrar
0,0,2222,0,Cerrar
0,0,2254,0,Cerrar
0,0,2250,0,Cerrar
0,0,2226,0,Cerrar
0,0,2239,0,Cerrar
0,0,2243,0,Cerrar
0,0,2249,0,Cerrar
0,0,2256,0,Cerrar
0,0,2254,0,Cerrar
0,0,2282,0,Cerrar
0,0,2245,0,Cerrar
0,0,2249,0,Cerrar
0,0,2249,0,Cerrar
0,0,2242,0,Cerrar
0,0,2233,0,Cerrar
0,0,2256,0,Cerrar
0,0,2261,0,Cerrar
0,0,2285,0,Cerrar
0,0,2257,566,Cerrar
0,0,2263,543,Cerrar
0,0,2227,1099,Cerrar
0,0,2287,847,Cerrar
0,0,2253,819,Cerrar
0,0,2238,611,Cerrar
0,0,2239,548,Cerrar
0,0,2237,266,Cerrar
0,0,2245,382,Cerrar
0,0,2270,404,Cerrar
0,0,2286,429,Cerrar
0,0,2236,242,Cerrar
0,0,2249,188,Cerrar
0,0,2286,140,Cerrar
0,0,2272,163,Cerrar
0,0,2288,163,Cerrar
0,0,2234,178,Cerrar
0,0,2233,149,Cerrar
0,0,2246,80,Cerrar
0,0,2215,77,Cerrar
0,0,2259,70,Cerrar
0,0,2219,65,Cerrar
0,0,2215,0,Cerrar
0,0,2274,0,Cerrar
0,0,2255,0,Cerrar
0,0,2231,0,Cerrar
0,0,2246,0,Cerrar
0,0,2255,0,Cerrar
0,0,2263,0,Cerrar
0,0,2288,0,Cerrar
0,0,2258,0,Cerrar
0,0,2263,0,Cerrar
0,0,2235,0,Cerrar
0,0,2275,0,Cerrar
0,0,2266,0,Cerrar
0,0,2282,0,Cerrar
0,0,2240,0,Cerrar
0,0,2256,0,Cerrar
0,0,2246,0,Cerrar
0,0,2253,0,Cerrar
0,0,2240,0,Cerrar
0,0,2241,0,Cerrar
0,0,2256,0,Cerrar
0,0,2255,0,Cerrar
0,0,2244,0,Cerrar
0,0,2256,0,Cerrar
0,0,2259,0,Cerrar
0,0,2240,0,Cerrar
0,0,2279,0,Cerrar
0,0,2248,0,Cerrar
0,0,2242,0,Cerrar
0,0,2256,0,Cerrar
0,0,2235,0,Cerrar
0,0,2225,0,Cerrar
0,0,2282,0,Cerrar
0,0,2274,0,Cerrar
0,0,2246,0,Cerrar
0,0,2269,0,Cerrar
0,0,2261,0,Cerrar
0,0,2258,0,Cerrar
0,0,2256,0,Cerrar
0,0,2258,0,Cerrar
0,0,2256,0,Cerrar
0,0,2274,0,Cerrar
0,0,2275,0,Cerrar
0,0,2243,0,Cerrar
0,0,2241,476,Cerrar
4,0,2278,1262,Cerrar
0,0,2226,1303,Cerrar
0,0,2273,939,Cerrar
0,0,2261,503,Cerrar
0,0,2256,320,Cerrar
0,0,2220,221,Cerrar
0,0,2288,209,Cerrar
0,0,2255,128,Cerrar
0,0,2243,330,Cerrar
0,0,2245,228,Cerrar
0,0,2275,208,Cerrar
0,0,2245,205,Cerrar
0,0,2236,208,Cerrar
0,0,2224,209,Cerrar
0,0,2246,245,Cerrar
0,0,2223,101,Cerrar
0,0,2240,51,Cerrar
0,0,2240,92,Cerrar
0,0,2256,230,Cerrar
0,0,2237,138,Cerrar
0,0,2253,166,Cerrar
0,0,2246,165,Cerrar
0,0,2231,57,Cerrar
0,0,2239,0,Cerrar
0,0,2269,0,Cerrar
0,0,2257,0,Cerrar
0,0,2261,0,Cerrar
0,0,2243,0,Cerrar
0,0,2240,0,Cerrar
0,0,2266,0,Cerrar
0,0,2237,0,Cerrar
0,0,2251,0,Cerrar
0,0,2274,0,Cerrar
0,0,2270,0,Cerrar
0,0,2283,16,Cerrar
0,0,2259,108,Cerrar
0,0,2206,46,Cerrar
0,0,2270,0,Cerrar
0,0,2245,0,Cerrar
0,0,2227,0,Cerrar
0,0,2279,0,Cerrar
0,0,2282,0,Cerrar
0,0,2245,0,Cerrar
0,0,2294,0,Cerrar
0,0,2207,0,Cerrar
0,0,2226,0,Cerrar
0,0,2269,0,Cerrar
0,0,2271,0,Cerrar
0,0,2226,0,Cerrar
0,0,2254,0,Cerrar
0,0,2234,0,Cerrar
0,0,2259,0,Cerrar
0,0,2244,0,Cerrar
0,0,2256,0,Cerrar
0,0,2267,0,Cerrar
0,0,2247,0,Cerrar
0,0,2250,0,Cerrar
0,0,2266,0,Cerrar
0,0,2261,0,Cerrar
0,0,2277,462,Cerrar
0,0,2269,607,Cerrar
0,0,2250,563,Cerrar
0,0,2270,942,Cerrar
0,0,2260,691,Cerrar
0,0,2225,507,Cerrar
0,0,2254,295,Cerrar
0,0,2256,300,Cerrar
0,0,2256,286,Cerrar
0,0,2271,270,Cerrar
0,0,2256,162,Cerrar
0,0,2271,176,Cerrar
0,0,2278,174,Cerrar
0,0,2257,114,Cerrar
0,0,2242,208,Cerrar
0,0,2245,167,Cerrar
0,0,2283,138,Cerrar
0,0,2256,122,Cerrar
0,0,2253,55,Cerrar
0,0,2243,156,Cerrar
0,0,2268,48,Cerrar
0,0,2247,74,Cerrar
0,0,2246,42,Cerrar
0,0,2230,25,Cerrar
0,0,2251,41,Cerrar
0,0,2258,0,Cerrar
0,0,2257,0,Cerrar
0,0,2225,0,Cerrar
0,0,2275,0,Cerrar
0,0,2267,0,Cerrar
0,0,2237,0,Cerrar
0,0,2288,0,Cerrar
0,0,2256,0,Cerrar
0,0,2245,0,Cerrar
0,0,2259,0,Cerrar
0,0,2289,0,Cerrar
0,0,2271,0,Cerrar
0,0,2236,0,Cerrar
0,0,2240,0,Cerrar
0,0,2240,39,Cerrar
0,0,2272,0,Cerrar
0,0,2242,0,Cerrar
0,0,2273,0,Cerrar
0,0,2254,0,Cerrar
0,0,2259,0,Cerrar
0,0,2243,0,Cerrar
0,0,2253,0,Cerrar
0,0,2266,0,Cerrar
0,0,2267,0,Cerrar
0,0,2252,0,Cerrar
0,0,2240,0,Cerrar
0,0,2250,0,Cerrar
0,0,2249,0,Cerrar
0,0,2252,0,Cerrar
0,0,2261,0,Cerrar
0,0,2255,0,Cerrar
0,0,2249,0,Cerrar
0,0,2256,0,Cerrar
0,0,2272,0,Cerrar
0,0,2263,0,Cerrar
0,0,2256,0,Cerrar
0,0,2263,0,Cerrar
0,0,2260,0,Cerrar
0,0,2241,0,Cerrar
0,0,2240,0,Cerrar
0,0,2269,0,Cerrar
0,0,2239,0,Cerrar
0,0,2262,0,Cerrar
0,0,2245,0,Cerrar
0,0,2278,23,Cerrar
0,0,2271,685,Cerrar
1,0,2281,592,Cerrar
13,0,2275,731,Cerrar
0,0,2272,761,Cerrar
0,0,2270,690,Cerrar
0,0,2278,688,Cerrar
0,0,2238,651,Cerrar
0,0,2274,553,Cerrar
0,0,2272,301,Cerrar
0,0,2252,403,Cerrar
0,0,2254,210,Cerrar
0,0,2265,255,Cerrar
0,0,2230,205,Cerrar
0,0,2253,214,Cerrar
0,0,2242,215,Cerrar
0,0,2246,208,Cerrar
0,0,2263,160,Cerrar
0,0,2254,112,Cerrar
0,0,2271,183,Cerrar
0,0,2259,22,Cerrar
0,0,2303,78,Cerrar
0,0,2209,21,Cerrar
0,0,2257,2,Cerrar
0,0,2240,0,Cerrar
0,0,2275,0,Cerrar
0,0,2271,14,Cerrar
0,0,2239,0,Cerrar
0,0,2256,0,Cerrar
0,0,2269,0,Cerrar
0,0,2260,0,Cerrar
0,0,2299,0,Cerrar
0,0,2247,0,Cerrar
0,0,2249,0,Cerrar
0,0,2254,0,Cerrar
0,0,2291,0,Cerrar
0,0,2265,16,Cerrar
0,0,2255,0,Cerrar
0,0,2238,0,Cerrar
0,0,2247,0,Cerrar
0,0,2253,0,Cerrar
0,0,2247,0,Cerrar
0,0,2286,0,Cerrar
0,0,2242,0,Cerrar
0,0,2259,0,Cerrar
0,0,2233,0,Cerrar
0,0,2263,0,Cerrar
0,0,2240,0,Cerrar
0,0,2261,0,Cerrar
0,0,2245,0,Cerrar
0,0,2278,0,Cerrar
0,0,2224,0,Cerrar
0,0,2247,0,Cerrar
0,0,2285,0,Cerrar
0,0,2267,0,Cerrar
0,0,2237,0,Cerrar
0,0,2237,0,Cerrar
0,0,2241,0,Cerrar
0,0,2251,0,Cerrar
0,0,2257,0,Cerrar
0,0,2269,0,Cerrar
0,0,2270,0,Cerrar
0,0,2257,0,Cerrar
0,0,2256,0,Cerrar
0,0,2246,101,Cerrar
0,0,2281,356,Cerrar
0,0,2289,1011,Cerrar
0,0,2235,954,Cerrar
0,0,2239,481,Cerrar
0,0,2265,451,Cerrar
0,0,2253,293,Cerrar
0,0,2253,371,Cerrar
0,0,2245,211,Cerrar
0,0,2255,318,Cerrar
0,0,2286,287,Cerrar
0,0,2255,185,Cerrar
0,0,2269,294,Cerrar
0,0,2226,178,Cerrar
0,0,2224,102,Cerrar
0,0,2263,122,Cerrar
