S1,S2,S3,S4,Clase
2250,1383,2251,0,Abrir
2401,1535,2270,0,Abrir
2489,1531,2256,0,Abrir
2352,1579,2235,0,Abrir
2112,1104,2239,0,Abrir
2352,1334,2254,0,Abrir
1830,1309,2266,115,Abrir
2125,1581,2269,45,Abrir
1904,1087,2215,18,Abrir
2507,1424,2271,73,Abrir
3103,1654,2239,279,Abrir
2702,1584,2217,347,Abrir
1878,1595,2235,707,Abrir
2395,1584,2252,722,Abrir
2391,1969,2242,885,Abrir
2395,1691,2219,832,Abrir
2324,1318,2277,763,Abrir
2767,1803,2231,1007,Abrir
2318,1767,2251,1393,Abrir
2197,1899,2273,1526,Abrir
2034,1499,2258,1340,Abrir
2610,678,2279,1169,Abrir
2578,1108,2239,982,Abrir
2191,911,2227,991,Abrir
2331,1531,2250,944,Abrir
2515,1777,2220,1232,Abrir
2685,1402,2254,1060,Abrir
2962,1392,2209,1134,Abrir
2608,1584,2250,1042,Abrir
3050,2142,2252,1380,Abrir
2607,2582,2262,1188,Abrir
2657,2175,2250,1152,Abrir
2739,1597,2273,1572,Abrir
3089,1693,2223,1261,Abrir
3163,1814,2227,1709,Abrir
3206,1871,2235,1429,Abrir
2960,2173,2270,1190,Abrir
2785,1910,2253,834,Abrir
2181,2172,2245,1031,Abrir
2799,1712,2226,1215,Abrir
2966,1971,2249,720,Abrir
2993,1887,2230,626,Abrir
3205,1998,2254,555,Abrir
3175,1668,2256,653,Abrir
2506,1679,2288,592,Abrir
3138,2042,2218,643,Abrir
2417,1707,2256,640,Abrir
3036,1813,2256,603,Abrir
2955,1791,2234,623,Abrir
2633,1862,2233,795,Abrir
3147,2153,2220,591,Abrir
2997,1253,2262,597,Abrir
2544,1200,2255,368,Abrir
2971,2167,2250,263,Abrir
2631,1682,2253,169,Abrir
2983,1036,2215,54,Abrir
3171,1356,2238,0,Abrir
3038,1795,2249,0,Abrir
2311,1566,2267,0,Abrir
3203,1726,2235,0,Abrir
3153,1862,2230,0,Abrir
3169,1821,2246,0,Abrir
2795,1535,2262,0,Abrir
2758,2054,2238,0,Abrir
1751,1407,2257,0,Abrir
2750,2003,2214,0,Abrir
1809,1097,2241,0,Abrir
2032,1479,2242,0,Abrir
2512,1446,2274,0,Abrir
2112,1019,2235,0,Abrir
1951,1297,2248,0,Abrir
1874,1297,2249,0,Abrir
2223,1136,2251,5,Abrir
1904,1424,2240,0,Abrir
2038,1498,2228,173,Abrir
2304,1535,2240,176,Abrir
2637,1415,2239,143,Abrir
3091,1270,2239,147,Abrir
2758,1477,2239,381,Abrir
2515,1254,2231,651,Abrir
2443,1630,2227,661,Abrir
2231,1900,2271,949,Abrir
2823,2096,2271,1643,Abrir
2905,1914,2243,1391,Abrir
3213,1951,2237,1791,Abrir
2741,2235,2251,1691,Abrir
2421,2000,2271,1730,Abrir
2695,1391,2249,1680,Abrir
2446,1466,2288,1262,Abrir
2901,1632,2240,1287,Abrir
2551,1714,2245,1850,Abrir
3177,2047,2243,1324,Abrir
3104,1863,2192,1760,Abrir
2977,2218,2237,1394,Abrir
3122,2227,2262,945,Abrir
3168,1623,2261,847,Abrir
2603,1776,2249,891,Abrir
3193,2023,2251,784,Abrir
3153,2294,2233,1249,Abrir
3184,2434,2212,1115,Abrir
3157,1788,2237,1151,Abrir
3163,1568,2227,1351,Abrir
3210,1850,2269,1475,Abrir
3123,2022,2240,1073,Abrir
3159,2799,2224,810,Abrir
2940,1987,2222,1135,Abrir
3162,2105,2246,1056,Abrir
3210,1872,2256,951,Abrir
3116,2448,2253,946,Abrir
3251,2598,2251,1166,Abrir
3186,2114,2269,1087,Abrir
3248,1936,2238,1122,Abrir
3081,2846,2242,770,Abrir
3150,2334,2269,436,Abrir
3113,1906,2259,190,Abrir
3131,1923,2251,15,Abrir
3149,1372,2196,0,Abrir
2384,2033,2255,0,Abrir
2399,1586,2286,0,Abrir
2369,1109,2258,0,Abrir
2530,1606,2235,0,Abrir
2022,1389,2277,0,Abrir
1611,1401,2222,0,Abrir
1510,1666,2237,0,Abrir
2116,1924,2253,0,Abrir
2704,511,2277,0,Abrir
2881,1888,2247,0,Abrir
2817,1214,2261,0,Abrir
2767,607,2261,0,Abrir
2306,1168,2250,0,Abrir
1945,1040,2257,0,Abrir
2538,1339,2221,0,Abrir
2260,1203,2235,0,Abrir
1881,1151,2210,0,Abrir
883,1193,2229,0,Abrir
2035,1598,2225,0,Abrir
2469,2235,2267,0,Abrir
2333,1599,2249,0,Abrir
2488,1509,2229,0,Abrir
2526,1433,2238,0,Abrir
2064,1604,2275,12,Abrir
2759,1567,2245,9,Abrir
2522,1513,2195,160,Abrir
2752,1919,2236,199,Abrir
2019,1593,2288,290,Abrir
2128,1742,2249,283,Abrir
2003,1859,2210,343,Abrir
2382,1840,2227,573,Abrir
2448,1194,2256,634,Abrir
2338,1631,2263,663,Abrir
2207,1679,2215,637,Abrir
2736,1531,2256,966,Abrir
2218,1790,2249,848,Abrir
2225,1619,2226,850,Abrir
2418,1088,2236,1018,Abrir
3027,1430,2192,1226,Abrir
2681,1649,2238,1286,Abrir
3166,2487,2242,1153,Abrir
2320,1819,2256,1152,Abrir
3184,1455,2255,995,Abrir
3117,1957,2262,947,Abrir
2753,1706,2269,1136,Abrir
2965,1503,2272,913,Abrir
3246,2473,2253,1159,Abrir
3230,1298,2251,1143,Abrir
3117,2233,2209,1215,Abrir
3213,1827,2249,1267,Abrir
3255,1922,2234,1153,Abrir
2960,1191,2225,915,Abrir
3177,1623,2262,912,Abrir
3146,2003,2288,1101,Abrir
3102,2277,2228,752,Abrir
3247,1973,2305,950,Abrir
2709,1795,2227,751,Abrir
2825,1889,2245,690,Abrir
3097,1687,2221,671,Abrir
2866,1801,2267,592,Abrir
3119,1840,2263,662,Abrir
3099,1361,2224,409,Abrir
3137,1978,2265,745,Abrir
3199,1847,2227,428,Abrir
2844,1520,2237,464,Abrir
2702,1667,2256,448,Abrir
3184,1268,2235,295,Abrir
3085,1013,2247,191,Abrir
3235,1231,2273,8,Abrir
3132,2004,2288,10,Abrir
3184,1973,2270,0,Abrir
2963,1872,2243,0,Abrir
3136,1072,2279,0,Abrir
3152,1858,2258,0,Abrir
3173,1831,2220,0,Abrir
2677,1162,2257,0,Abrir
3223,1921,2240,0,Abrir
2209,3200,2226,0,Abrir
3137,2305,2205,0,Abrir
2891,2431,2227,0,Abrir
2624,1292,2257,0,Abrir
2366,1977,2259,0,Abrir
2237,1136,2242,0,Abrir
2616,585,2250,0,Abrir
2974,1170,2221,0,Abrir
2499,1159,2260,0,Abrir
1913,1137,2196,0,Abrir
2124,1360,2240,0,Abrir
2096,1342,2237,0,Abrir
3187,1494,2251,0,Abrir
3198,1999,2251,5,Abrir
2611,1909,2249,314,Abrir
2555,1531,2235,546,Abrir
2397,1341,2256,487,Abrir
2798,1323,2244,571,Abrir
2605,747,2285,735,Abrir
2772,1419,2231,657,Abrir
2770,1173,2235,854,Abrir
2558,1622,2221,800,Abrir
2532,1532,2211,979,Abrir
3106,1649,2237,1225,Abrir
3117,2408,2235,1251,Abrir
2736,1904,2256,893,Abrir
3114,2867,2237,891,Abrir
3150,2732,2275,767,Abrir
1609,1123,2239,851,Abrir
3191,3215,2272,965,Abrir
3166,3189,2256,995,Abrir
3235,3193,2251,1060,Abrir
3170,3169,2265,730,Abrir
2609,2303,2272,784,Abrir
3184,3163,2235,882,Abrir
3138,2897,2224,965,Abrir
3169,2751,2225,976,Abrir
3189,2105,2249,864,Abrir
3210,3171,2235,574,Abrir
3134,3218,2243,503,Abrir
3152,3182,2224,525,Abrir
3181,2222,2243,413,Abrir
3213,3157,2219,693,Abrir
3147,2234,2239,727,Abrir
3147,1652,2238,758,Abrir
3121,2795,2250,598,Abrir
3135,2287,2258,470,Abrir
3195,1680,2232,527,Abrir
3030,1809,2285,718,Abrir
2959,1725,2261,982,Abrir
3155,2097,2227,933,Abrir
3184,1921,2266,699,Abrir
2705,1719,2251,499,Abrir
3053,1863,2244,159,Abrir
3088,1931,2245,64,Abrir
2459,1639,2270,0,Abrir
2634,1611,2234,0,Abrir
3159,1723,2257,22,Abrir
3071,1588,2256,0,Abrir
2583,1430,2263,14,Abrir
2983,975,2261,32,Abrir
2510,1210,2253,39,Abrir
2672,1395,2231,0,Abrir
2846,835,2250,0,Abrir
1904,691,2281,0,Abrir
2510,1406,2225,0,Abrir
1961,1331,2226,0,Abrir
2203,1453,2251,0,Abrir
2794,1968,2252,0,Abrir
2229,1790,2224,0,Abrir
2668,1531,2256,0,Abrir
2377,1197,2271,0,Abrir
2210,1375,2244,0,Abrir
2246,1285,2274,0,Abrir
2080,2054,2225,0,Abrir
3056,880,2242,105,Abrir
3202,1327,2240,139,Abrir
2727,1341,2226,336,Abrir
2691,2186,2249,362,Abrir
3183,1234,2240,555,Abrir
2545,1450,2255,450,Abrir
3184,1461,2200,565,Abrir
3168,2406,2224,707,Abrir
3205,1678,2255,906,Abrir
2706,1327,2267,1169,Abrir
2917,1599,2240,1254,Abrir
3195,1856,2242,1040,Abrir
3199,2172,2247,1090,Abrir
3152,3149,2235,858,Abrir
3091,2223,2259,979,Abrir
3259,3115,2257,802,Abrir
3199,2221,2250,761,Abrir
3163,1949,2236,736,Abrir
3159,1799,2258,941,Abrir
2096,1155,2175,601,Abrir
3141,2702,2288,594,Abrir
3211,3174,2262,848,Abrir
3152,2204,2259,828,Abrir
3120,1405,2240,823,Abrir
3249,1719,2231,1014,Abrir
3159,1362,2269,908,Abrir
3175,1815,2281,1179,Abrir
3146,2268,2213,725,Abrir
3168,2716,2224,659,Abrir
3124,1328,2250,670,Abrir
3250,1664,2251,730,Abrir
2925,2032,2263,624,Abrir
2997,1947,2257,507,Abrir
3204,1723,2238,784,Abrir
3158,2263,2239,655,Abrir
3163,1648,2277,555,Abrir
3127,1123,2242,784,Abrir
3191,1659,2229,799,Abrir
3166,2599,2263,674,Abrir
2896,2197,2216,713,Abrir
3205,1925,2241,727,Abrir
3152,1664,2256,481,Abrir
3203,1934,2286,394,Abrir
3140,1878,2256,448,Abrir
3125,1682,2237,531,Abrir
3151,1065,2254,619,Abrir
3117,1618,2218,361,Abrir
3184,1884,2241,157,Abrir
2671,1798,2241,11,Abrir
3007,2278,2271,0,Abrir
2903,1161,2241,3,Abrir
3180,1392,2220,0,Abrir
2669,1616,2270,0,Abrir
3150,904,2243,19,Abrir
3131,1408,2256,79,Abrir
2143,1632,2282,0,Abrir
2755,2231,2233,0,Abrir
1845,1918,2251,0,Abrir
2831,1393,2239,0,Abrir
2751,848,2237,0,Abrir
3223,1439,2224,0,Abrir
2982,1452,2220,0,Abrir
2551,1163,2241,0,Abrir
1912,1341,2221,0,Abrir
1407,1163,2256,0,Abrir
2202,1437,2246,0,Abrir
2896,816,2250,192,Abrir
2632,1062,2240,183,Abrir
2378,683,2267,433,Abrir
2549,458,2287,282,Abrir
3189,1171,2224,596,Abrir
2923,985,2234,739,Abrir
1617,1326,2245,1003,Abrir
2353,1442,2225,908,Abrir
3131,1156,2279,1041,Abrir
2816,1431,2238,1002,Abrir
